hhid,year,community,rural,treated,informant1,informant2,informant3,consumption,rooms,floor,walls,roof,toilet,well,water,waste,hhsize,male,married,widow,age1660,age60,minority,primary,secondary,tertiary,literacy,agriculture,cart,plow,bike,motorbike,car,radio,tv,fridge,kitchen,horse,goat,chicken,bullock,pig
"540",2008,"103",0,0,54,18,9,5826.186,8,1,1,1,1,1,1,1,14,0,0,0,.3571429,.1428571,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"627",2008,"103",0,0,44,19,23,6032.812,6,1,1,1,1,1,1,1,9,0,0,0,.5555556,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
"565",2008,"103",0,1,101,92,43,15715.22,9,1,0,0,1,1,1,0,15,1,0,0,.7333333,.0666667,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"645",2008,"105",0,1,58,61,47,964.0984,4,0,0,0,1,0,1,0,11,0,0,0,.3636364,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"679",2008,"105",0,0,33,56,6,1010.017,16,0,0,0,1,0,1,0,26,0,0,0,.6538461,.0384615,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0
"648",2008,"105",0,0,7,38,21,1190.833,7,1,1,1,1,1,1,0,11,0,0,0,.3636364,.0909091,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0
"683",2008,"105",0,1,60,29,58,1920.122,4,0,0,1,1,0,1,0,7,0,0,0,.4285714,.1428571,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
"675",2008,"105",0,0,10,48,29,1979.167,3,1,0,1,1,0,1,0,4,0,0,0,.5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
"694",2008,"105",0,0,22,2,7,7004.762,12,1,0,1,1,1,1,0,14,0,0,0,.5714286,.1428571,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1
"709",2008,"105",0,0,15,8,41,9341.761,4,1,0,1,1,0,1,0,11,0,0,0,.5454546,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
"611",2008,"108",0,1,26,15,30,1801.872,2,1,1,1,1,0,1,0,7,0,1,0,.4285714,.1428571,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"712",2008,"108",0,1,29,32,27,2219.741,2,0,0,0,1,0,1,0,4,0,0,0,.75,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"623",2008,"108",0,0,24,22,17,8773.18,8,0,1,0,1,1,1,0,8,0,1,0,.75,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0
"654",2008,"110",0,1,56,59,37,143.9694,1,0,0,0,0,0,1,0,5,1,0,1,.4,.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"674",2008,"110",0,0,27,29,50,4048.22,10,1,1,1,1,1,1,0,22,1,1,0,.5909091,.0454545,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
"676",2008,"110",0,1,50,46,48,5243.215,6,0,0,0,1,1,1,0,7,0,0,0,.7142857,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"680",2008,"110",0,0,11,3,12,6162.727,15,1,1,1,1,0,1,0,14,1,1,0,.6428571,.1428571,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"655",2008,"110",0,1,45,26,43,6493.616,6,1,1,1,1,0,1,0,10,1,0,1,.6,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"664",2008,"110",0,1,55,54,54,12884.22,2,0,0,0,0,1,0,0,4,1,0,1,.5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"660",2008,"110",0,0,36,39,35,33077.42,9,0,0,0,1,1,1,0,18,0,1,0,.6666667,.0555556,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"631",2008,"112",0,1,106,103,89,1405.731,4,1,1,1,1,0,0,0,6,0,0,0,.5,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1
"629",2008,"112",0,0,71,57,74,1821.406,4,1,1,1,1,1,1,0,15,0,0,0,.5333334,.0666667,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"527",2008,"112",0,0,55,85,105,4440.476,4,1,0,1,1,0,1,0,8,0,0,0,.75,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"505",2008,"112",0,0,37,48,49,7515.518,6,1,0,1,1,0,1,1,9,0,0,0,.3333333,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"614",2008,"112",0,0,74,82,62,7967.715,4,1,1,0,0,1,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"496",2008,"112",0,0,24,26,26,8677.885,7,1,0,1,1,0,1,0,13,0,0,0,.6923077,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1
"601",2008,"112",0,0,45,50,99,8975.986,8,1,1,1,1,1,1,0,11,0,0,0,.8181818,.0909091,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1
"512",2008,"112",0,0,6,23,27,10173.61,3,1,0,0,1,1,1,0,6,0,0,0,.6666667,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
"515",2008,"112",0,0,13,15,16,11535.34,5,1,1,1,1,1,1,1,6,0,0,0,.8333333,.1666667,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
"636",2008,"112",0,1,117,102,60,11714.42,4,0,1,0,1,1,1,0,10,1,0,1,.7,.1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1
"509",2008,"112",0,0,102,67,14,11842.42,9,1,0,1,1,1,1,0,9,1,0,1,.6666667,.1111111,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0
"484",2008,"112",0,1,80,106,110,12950,4,1,1,1,1,1,1,0,5,1,0,1,.6,.2,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
"516",2008,"112",0,1,93,114,93,14063.37,4,1,0,0,1,0,1,0,9,1,0,1,.6666667,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",2008,"112",0,1,102,107,80,20208.33,7,1,0,1,1,1,1,0,6,0,0,0,.8333333,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
"606",2008,"112",0,0,21,21,20,104468.3,9,1,1,1,1,1,1,0,4,1,0,1,.75,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0
"547",2008,"115",0,0,35,39,35,0,7,1,0,1,1,1,1,0,11,0,0,0,.7272727,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"574",2008,"115",0,1,72,57,63,1776.138,4,1,1,1,1,1,0,0,9,0,0,0,.5555556,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0
"552",2008,"115",0,0,16,19,48,11417.55,7,1,1,1,1,0,1,0,11,0,0,0,.7272727,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
"571",2008,"115",0,0,18,33,26,12901.11,5,1,1,1,1,1,1,1,11,0,0,0,.5454546,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1
"582",2008,"115",0,1,63,52,75,14194.01,2,1,1,0,1,1,1,0,4,0,0,0,.5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"591",2008,"117",0,0,14,61,68,50,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583",2008,"117",0,1,85,69,79,333.3333,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"605",2008,"117",0,0,4,18,4,688.1193,4,1,1,1,1,0,1,0,6,0,0,0,.6666667,.1666667,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1
"576",2008,"117",0,0,27,4,63,984.0469,3,0,0,1,1,0,1,0,16,0,1,0,.6875,.0625,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"630",2008,"117",0,1,81,58,53,2166.211,2,0,0,0,1,0,1,0,6,0,0,0,.3333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"647",2008,"117",0,1,71,82,55,2320.146,3,1,1,0,1,0,1,0,8,0,0,0,.625,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"556",2008,"117",0,0,10,37,37,2402.778,4,1,1,1,1,0,1,0,6,0,0,0,.6666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"637",2008,"117",0,0,48,76,38,3395.648,4,0,1,0,1,1,1,0,10,0,0,0,.6,.3,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
"559",2008,"117",0,0,6,15,17,3512.533,5,1,1,1,1,0,1,0,11,0,0,0,.4545455,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0
"633",2008,"117",0,0,56,32,22,3555.823,8,0,0,0,1,0,1,0,17,0,0,0,.5882353,.0588235,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"555",2008,"117",0,0,45,29,64,3714.448,4,1,1,1,1,0,1,0,10,0,1,0,.4,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
"626",2008,"117",0,0,55,39,21,4262.873,5,1,1,1,1,1,1,0,9,0,0,0,.7777778,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
"624",2008,"117",0,0,54,30,46,4863.636,5,1,0,0,1,0,1,0,13,0,0,0,.4615385,.0769231,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"566",2008,"117",0,0,11,24,36,8359.402,7,0,1,0,1,0,1,0,21,0,1,0,.5238096,.047619,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"724",2008,"119",0,0,24,17,37,0,2,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731",2008,"119",0,1,35,49,62,99.68783,4,0,0,0,0,0,1,0,7,1,0,1,.2857143,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"729",2008,"119",0,0,38,37,20,1235.519,5,0,0,1,1,0,1,0,19,0,1,0,.4736842,.0526316,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0
"734",2008,"119",0,1,70,71,63,1337.006,4,0,0,0,1,0,1,0,12,0,1,0,.4166667,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
"728",2008,"119",0,0,42,6,15,1340.508,1,0,0,0,1,0,1,0,11,0,0,0,.4545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"727",2008,"119",0,0,54,31,39,1352.396,1,0,0,0,0,0,1,0,9,0,0,0,.6666667,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"730",2008,"119",0,0,34,26,46,1641.424,3,0,0,0,1,0,1,0,7,0,0,0,.1428571,.2857143,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"737",2008,"119",0,1,68,69,68,1755.884,2,0,0,0,1,0,1,0,8,1,0,1,.5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"736",2008,"119",0,1,71,70,69,3396.478,3,0,0,0,0,1,1,0,11,1,0,1,.6363636,.0909091,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
"732",2008,"119",0,0,43,47,26,3883.76,5,0,0,0,1,0,1,0,7,0,1,0,.5714286,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"735",2008,"122",0,0,26,41,83,3774.177,4,0,1,0,1,1,1,0,7,0,0,0,.4285714,.1428571,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
"643",2008,"122",0,0,31,38,17,4342.178,3,1,1,1,1,0,1,0,10,0,0,0,.5,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1
"688",2008,"124",0,1,85,99,68,921.4185,7,0,0,0,1,0,1,0,21,0,1,0,.5714286,.1428571,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"672",2008,"124",0,1,78,84,57,1128.331,6,0,0,0,0,0,1,0,17,0,0,0,.3529412,.1176471,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1
"716",2008,"124",0,0,64,37,5,1183.255,5,0,0,0,1,0,1,0,11,1,0,1,.5454546,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0
"702",2008,"124",0,0,74,68,101,1425.49,2,0,0,0,1,0,1,0,5,0,0,0,.4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"581",2008,"124",0,1,96,73,104,3552.893,5,0,0,0,1,0,1,0,11,0,1,0,.4545455,.0909091,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"715",2008,"124",0,0,10,22,8,3587.708,4,1,1,0,1,0,1,0,12,0,0,0,.25,.0833333,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0
"684",2008,"124",0,0,31,30,7,4841.473,6,1,1,1,1,0,1,0,9,0,1,0,.5555556,.1111111,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"681",2008,"124",0,0,22,12,14,6128.835,4,0,1,1,1,0,1,0,5,0,0,0,.4,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0
"693",2008,"124",0,0,37,79,64,6977.729,3,0,0,0,1,0,1,0,8,0,0,0,.5,.125,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"526",2008,"126",0,0,47,47,80,279.2607,5,1,0,0,1,0,1,0,9,0,1,0,.6666667,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"532",2008,"126",0,1,88,19,79,1012.96,5,1,0,0,1,1,1,0,9,0,0,0,.4444444,.2222222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"501",2008,"126",0,0,70,88,7,1712.795,8,1,0,0,1,0,1,0,14,0,1,0,.6428571,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
"506",2008,"126",0,0,35,76,51,1847.976,3,0,0,0,1,0,1,0,8,0,0,0,.75,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0
"598",2008,"126",0,0,58,69,72,3692.241,10,1,0,0,1,0,1,0,16,0,0,0,.3125,.125,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"498",2008,"126",0,0,29,75,69,4639.16,5,1,0,0,0,0,1,0,12,0,1,0,.5,.1666667,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"714",2008,"129",0,1,33,70,33,1011.905,4,1,0,1,1,0,1,0,7,1,0,1,.5714286,.1428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"640",2008,"129",0,1,64,72,81,1115.129,4,1,0,0,1,0,1,0,13,0,0,0,.5384616,.1538462,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
"572",2008,"129",0,0,21,32,75,1677.925,4,1,0,0,1,0,1,0,6,0,0,0,.6666667,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"725",2008,"129",0,0,56,52,67,2398.025,2,0,1,0,1,0,1,0,6,0,0,0,.5,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"536",2008,"129",0,1,72,77,80,2626.147,4,1,0,1,1,0,1,0,8,0,0,0,.625,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"539",2008,"129",0,0,25,45,21,2651.393,12,1,0,0,1,0,1,0,21,0,1,0,.6190476,.1428571,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"575",2008,"129",0,0,44,44,43,2804.667,3,1,0,1,1,0,1,0,5,0,0,0,.4,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
"723",2008,"129",0,0,49,3,46,3402.191,5,1,0,0,1,0,1,0,13,0,1,0,.3076923,.0769231,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0
"567",2008,"129",0,0,20,41,24,5552.38,6,1,1,1,1,0,1,0,7,0,1,0,.7142857,.2857143,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
"650",2008,"129",0,0,29,58,66,9297.917,4,1,1,1,1,1,1,0,9,0,1,0,.6666667,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
"699",2008,"131",0,1,51,31,58,66.59975,3,0,1,0,1,1,1,0,6,0,0,0,.5,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"708",2008,"131",0,0,33,47,49,2627.739,4,1,0,0,1,0,1,0,8,0,0,0,.375,.125,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"700",2008,"131",0,0,46,36,34,2797.641,7,1,0,0,1,0,1,0,12,0,1,0,.5833333,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"560",2008,"131",0,0,14,53,27,3666.862,4,0,0,0,1,0,1,0,12,0,1,0,.5,.1666667,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0
"564",2008,"131",0,0,40,27,25,4725.418,8,1,0,0,1,0,1,0,16,0,0,0,.625,.125,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0
"542",2008,"131",0,0,31,22,29,5356.52,6,1,0,0,1,0,1,0,17,0,0,0,.5882353,.0588235,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0
"673",2008,"131",0,1,35,58,59,7141.666,2,0,1,0,1,0,1,0,4,1,0,1,.75,.25,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
"658",2008,"131",0,0,43,14,22,7322.875,7,1,0,1,1,1,1,0,21,0,0,0,.7142857,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0
"705",2008,"133",0,1,66,67,5,1575.175,2,0,1,0,1,1,0,0,6,1,0,1,.1666667,.1666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"669",2008,"133",0,1,55,61,29,1805.556,2,0,1,0,1,0,1,0,3,0,0,0,.6666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"609",2008,"133",0,0,29,19,35,2535.192,8,1,1,1,1,0,1,0,13,0,0,0,.4615385,.0769231,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
"616",2008,"133",0,0,63,36,47,2559.604,5,0,1,0,1,1,1,0,7,1,0,1,.4285714,.1428571,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"620",2008,"133",0,0,67,42,32,2973.467,2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546",2008,"133",0,0,14,27,28,13051.25,4,1,1,1,1,1,1,0,6,0,0,0,.6666667,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
"710",2008,"136",0,0,11,9,6,0,6,1,1,1,1,1,1,0,5,0,0,0,.6,.2,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0
"721",2008,"136",0,0,28,19,19,0,7,0,0,1,1,1,1,0,12,0,0,0,.6666667,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"720",2008,"136",0,1,37,37,33,1421.53,3,0,0,1,1,0,1,0,9,1,0,1,.4444444,.2222222,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"719",2008,"136",0,0,35,21,17,34689.76,3,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"554",2008,"138",0,0,20,60,44,0,2,1,1,1,1,1,1,0,3,1,0,0,.3333333,.6666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"550",2008,"138",0,0,3,1,3,1100,8,1,1,1,1,1,1,0,7,0,0,0,.4285714,.1428571,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"659",2008,"138",0,0,37,52,36,1653.708,5,1,0,0,1,1,1,0,6,1,0,0,.5,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
"628",2008,"138",0,0,32,21,29,3329.96,8,1,1,1,1,1,1,0,13,0,0,0,.5384616,.0769231,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"577",2008,"138",0,1,48,11,45,3757.894,12,0,0,0,1,0,1,0,16,0,0,0,.5,.0625,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"662",2008,"138",0,0,30,37,17,3952.905,6,1,1,0,1,1,1,0,7,0,0,0,.2857143,.1428571,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"661",2008,"138",0,0,33,23,46,6462.319,7,1,1,0,1,1,1,0,11,0,0,0,.6363636,.1818182,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
"612",2008,"141",0,0,11,3,3,8147.585,12,1,1,1,1,1,1,0,15,0,1,0,.5333334,.1333333,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
"607",2008,"141",0,0,12,10,11,10646.91,6,1,1,0,1,0,1,0,13,0,0,0,.5384616,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"697",2008,"143",0,1,83,82,79,0,3,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522",2008,"143",0,1,48,70,54,513.9484,11,0,0,0,1,1,1,0,15,0,0,0,.4,.0666667,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"523",2008,"143",0,1,79,61,66,988.5417,5,1,0,1,1,0,1,0,9,0,0,0,.4444444,.1111111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"529",2008,"143",0,0,50,65,35,2025.977,2,0,0,0,1,0,1,0,7,0,0,0,.2857143,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
"534",2008,"143",0,0,39,33,24,2493.788,6,1,0,1,1,0,1,0,12,0,0,0,.5833333,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"558",2008,"143",0,0,47,24,32,2761.951,3,1,1,0,1,0,1,0,7,0,0,0,.7142857,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"561",2008,"143",0,0,36,36,37,3143.366,4,1,1,1,1,0,1,0,4,0,0,0,.5,.25,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"701",2008,"143",0,1,64,49,73,3150.058,3,0,0,0,1,0,1,0,10,0,0,0,.5,.2,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"533",2008,"143",0,0,32,17,41,3909.178,6,1,0,0,1,0,1,0,10,0,0,0,.6,.2,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"510",2008,"143",0,0,24,38,55,3972.824,9,1,0,1,1,1,1,0,18,0,1,0,.6111111,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0
"486",2008,"143",0,0,55,64,70,4777.8,9,1,0,0,1,1,1,0,11,0,1,0,.4545455,.2727273,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
"508",2008,"143",0,0,75,18,63,5028.883,9,0,0,1,0,0,1,0,16,0,0,0,.5,.0625,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"695",2008,"143",0,0,27,44,46,6074.631,8,1,0,0,1,0,1,0,14,1,0,1,.5,.0714286,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"487",2008,"143",0,0,56,21,52,6390.897,4,1,1,1,1,0,1,0,6,0,0,0,.5,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
"521",2008,"143",0,0,38,59,30,10258.82,8,1,0,1,1,1,1,0,15,0,0,0,.6,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0
"528",2008,"143",0,0,33,55,6,10586.43,4,1,0,1,1,0,1,0,7,0,0,0,.5714286,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
"503",2008,"143",0,1,73,43,65,18590.54,2,0,0,0,0,0,1,0,3,0,0,1,0,.3333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"511",2008,"145",0,1,178,177,177,787.305,1,0,0,0,0,1,1,0,6,1,0,1,.5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"513",2008,"145",0,0,63,141,31,914.7322,3,0,0,0,0,1,1,0,14,0,0,0,.5714286,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"608",2008,"145",0,1,179,167,186,1306.847,5,0,0,1,1,1,1,0,19,1,0,1,.5789474,.0526316,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0
"543",2008,"145",0,0,33,54,62,1746.278,3,0,0,0,0,1,1,0,16,0,0,0,.625,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"544",2008,"145",0,1,122,153,157,1757.524,3,0,0,0,0,1,1,0,9,0,0,0,.4444444,.1111111,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"589",2008,"145",0,1,180,166,178,1809.624,3,0,0,1,0,1,1,0,6,1,0,1,.6666667,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1
"599",2008,"145",0,0,150,90,79,2072.332,3,0,0,0,0,0,1,0,8,0,0,0,.5,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"610",2008,"145",0,0,62,46,105,2396.885,3,0,0,0,0,1,1,0,8,0,0,0,.625,.125,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
"551",2008,"145",0,0,71,134,78,2407.035,1,1,0,1,0,1,1,0,6,0,0,0,.3333333,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0
"495",2008,"145",0,1,168,99,165,2411.942,1,0,0,0,0,1,1,0,6,0,0,0,.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
