"","parameter","rep","CBT_ncomm","Hybrid_mu_beta_mean_noelite","Hybrid_beta_rank_mean_noelite","Hybrid_beta_micro_mean_noelite","Hybrid_mu_beta_mean","Hybrid_beta_rank_mean","Hybrid_beta_micro_mean","CB_beta_rank_mean_noelite","CB_beta_rank_mean","PMT_beta"
"4709","higheduc4",13,200,0.00722287709175156,0.0494971825539499,-0.0348627377610539,0.0244205696797359,0.0816748468300789,-0.0290422764653549,0.048457771814131,0.0538327492899777,0.0939051043858322
"4710","tfloor",13,200,0.109104980991579,0.195618271156063,0.0380675741736261,0.128813732265326,0.216441851458371,0.040613855942219,0.225149201917027,0.207582397790897,0.0587401257486859
"4711","twall",13,200,0.215249506823914,0.342012423389888,0.117598241447214,0.230769456989435,0.351525339686516,0.116908802606416,0.360600515822574,0.357340418419037,0.133365309760646
"4712","toilet",13,200,0.248580328858559,0.449254878630582,0.0527832503387732,0.243363618240658,0.447336487931488,0.0524676111031563,0.464471694966006,0.46893939306565,-0.000292946707392765
"4713","water",13,200,-0.0611337534542698,0.0176726745298547,-0.137306739727528,-0.0402271997782157,0.0554390516767671,-0.135735304506918,0.0502489055166642,0.0484142365627422,0.0385123023986328
"4714","lighting",13,200,0.242354020189341,0.372262443553669,0.119515729383777,0.248358310487912,0.387767201027419,0.119617764180626,0.392881632919723,0.377130607949953,0.0210154247618669
"4715","troof",13,200,-0.0396557297965061,0.0377959299562378,-0.124670569277719,-0.0476541697677601,0.0204862218897423,-0.127326333661216,0.0932796753634576,0.117162212344595,-0.162993583073528
"4716","fcook",13,200,0.193417626486504,0.184780863966921,0.210573579457252,0.196868918573621,0.192652210576624,0.209682728826809,0.193379837754947,0.182955602121473,0.133238079024898
"4717","house",13,200,0.142762707171791,0.228044081817743,0.0513061683215919,0.141945427241574,0.233303441096585,0.0512945321097802,0.243112601014672,0.240089384703874,0.056946050730095
"4718","computer",13,200,0.55774484075842,0.631928073216998,0.517859060000028,0.568799440694131,0.63260672409834,0.522088046146456,0.635135741649946,0.641318581148594,0.489803656262518
"4719","radio",13,200,0.0486847749239514,0.0531216642345165,0.047276685208864,0.0508387576975339,0.0555631179910472,0.0479040146609932,0.0606524559901751,0.0515332433064975,0.0805853462737915
"4720","tv",13,200,0.0264816345109347,0.120111347320612,-0.0609201502920882,0.0335808901541806,0.129134782935234,-0.0625544542663437,0.126495707299884,0.156566757451948,-0.0488750828551628
"4721","dvd",13,200,0.123059148448733,0.128766903834097,0.12331152735578,0.119624775211192,0.130151734798954,0.122384625502039,0.123356030416384,0.121740368822779,0.0780261166006532
"4722","satellite",13,200,0.0927115398392435,0.0507869081518218,0.145901281167683,0.0902302682481535,0.0503298543741963,0.14722382035419,0.0425265568927007,-0.00492825832171977,0.10297579922058
"4723","ac",13,200,0.411683987577748,0.454467982392692,0.397505319288206,0.434222799405961,0.473062734443282,0.405594758470438,0.590633259929952,0.514258183245406,0.615073873473059
"4724","gas",13,200,0.239922414051058,0.291766546243226,0.205483658696137,0.231972495736525,0.276449518558707,0.206535177876107,0.277697196129032,0.273214051745377,0.107746649831733
"4725","refrigerator",13,200,0.32638655530981,0.448639998859235,0.207137663442328,0.30658409433584,0.434104230048726,0.20637159541879,0.450843313638813,0.43753707540905,0.172405452489523
"4726","bicycle",13,200,-0.048773392595268,-0.0968308443567294,0.000229030288345318,-0.0403986040045572,-0.085034701432425,0.00280029784833842,-0.101171492152177,-0.0881284740624338,-0.0662141504616688
"4727","motorcycle",13,200,0.29207099598743,0.406418641396003,0.203409833265556,0.295627688812427,0.403400667804286,0.204375617730894,0.409680436290087,0.421264526604595,0.236477154194995
"4728","auto",13,200,0.68874793883312,0.894322944448414,0.513652154343443,0.679379592720627,0.88748902192137,0.509974616325206,0.989582607311894,0.98234103161766,0.504560622668231
"4729","hp",13,200,0.143707931636737,0.122961800709676,0.176577713873993,0.14372148520995,0.113496316865815,0.17711806273442,0.118938371133698,0.106791378449307,0.273555482025468
"4730","jewelry",13,200,0.0426778686351202,0.0338336819094032,0.0474589855560117,0.0379087096981351,0.0277257666087871,0.0466062393912601,0.0255577603679133,0.0250083389394457,0.0618688491258341
"4731","chicken",13,200,0.0678532511006485,0.105175589257531,0.0597525841167515,0.081084530119513,0.102341957277254,0.0606154577513656,0.117229012472535,0.107471258286701,0.0369945987686075
"4732","cow",13,200,0.0929555813291735,0.239759395706898,-0.0471028387544254,0.0885322579745353,0.236707587260022,-0.0488417572267368,0.291303335279403,0.274459595152039,-0.210651494877605
"4733","credit",13,200,-0.0252767541625049,-0.0664110227193319,0.0217774696099714,-0.0196674288586292,-0.0734030203126673,0.0220762499023957,-0.0803870884695384,-0.0885087421370549,0.0323358077197804
"4734","hhsector1",13,200,0.107484809105819,0.1409024959195,0.08464079473614,0.104053558753594,0.140605762873071,0.0720498822719886,0.397662805657796,0.374702788608287,0.101803645745493
"4735","hhsector2",13,200,0.0359939620013154,0.059697627163396,0.0148352362973171,0.0282663346330981,0.0532129264039979,0.00422885717901436,0.31029807408724,0.292600528981837,0.0990162811596503
"4736","hhsector3",13,200,0.102693474968216,0.103951395829748,0.105520970980483,0.0967567071001995,0.107038428166068,0.0925226426955676,0.359118705434371,0.331482509243737,0.113240462942546
"4737","formal",13,200,0.043472948595986,0.0261699920805822,0.056139106398466,0.0854898970162005,0.0959224640751741,0.0847164325267332,-0.192264903993244,-0.145375502762869,-0.15953412188085
"4738","informal",13,200,-0.0757296187287156,-0.0905367806673287,-0.0716838010620908,-0.0276760922716889,-0.0186246674276162,-0.0427829894865148,-0.307527517277855,-0.272925025114815,-0.159369964499351
"4739","hhsize",14,200,-0.446212372994382,-0.280578395209129,-0.629332369151968,-0.464233656563257,-0.315198696505034,-0.630750061742394,-0.292452466264063,-0.270922320020504,-0.563071047041547
"4740","hhage",14,200,0.0827177508979743,0.156040350087347,0.00704820965438617,0.0891861585075984,0.167427566729517,0.010009268794857,0.163137861070923,0.143272645321302,-0.056120230226211
"4741","age04",14,200,-0.0263103906262062,-0.0663570263600506,0.0174869159202339,-0.0208789853668591,-0.0543022415255404,0.0187199932200889,-0.0795382068838283,-0.0876690439485602,-0.0988830029881849
"4742","depratio",14,200,-0.0422793460734782,0.0984106720746933,-0.177651459277678,-0.0384068092204062,0.10332980409013,-0.181884064182236,0.129567425070634,0.139093411325328,-0.0403464169940563
"4743","pcfloor",14,200,0.275007056030403,0.308758918208856,0.257491393748055,0.273985245161316,0.301276879807645,0.257656853191091,0.317328335531835,0.317928437576447,0.314366168152743
"4744","eschild",14,200,0.0474167446929146,0.0855503346153452,0.021492466196668,0.0597252992508945,0.0934797333280708,0.0262884984168551,0.0780441953569404,0.0717104694610481,-0.0674385135876759
"4745","jschild",14,200,0.0305712669955035,-0.0135531855875966,0.0796994927621021,0.0346808396279726,-0.0112117120725129,0.0789082637262644,-0.0240632846279731,-0.0160513523830528,-0.0176715997021533
"4746","sschild",14,200,0.0729730297890886,0.078210467623317,0.0768006080979023,0.0668801118938287,0.074351073468575,0.0767370367223248,0.067921110859856,0.0636185193898427,0.018358861804205
"4747","connected",14,200,-0.0266748142032339,-0.0672471985277971,0.00942394816344788,0,0,0,-0.0776503298645358,0,0
"4748","hhmale",14,200,0.090225439329197,0.224983392892652,-0.0324883404414648,0.0911744501605578,0.217333406971314,-0.0399615504913683,0.216778674735847,0.201403067708503,0.0237068809781656
"4749","hhmarried",14,200,0.187896162711387,0.452903455215862,-0.0683891643073074,0.192841212814358,0.467642092960036,-0.0652167612433891,0.533668483004254,0.517263664714953,-0.0224333989306508
"4750","hheduc2",14,200,0.111138843448694,0.0914986731796375,0.133375561160144,0.109685377526635,0.102481253517033,0.132861674125644,0.0967830173963885,0.0975733316383123,0.0119838138546618
"4751","hheduc3",14,200,0.114195728165005,0.0920933408744239,0.139790400937144,0.118409523882601,0.105766011490008,0.139142212213207,0.105098610587024,0.0922823247870584,0.0318770112139524
"4752","hheduc4",14,200,0.176496347695988,0.206917643332088,0.16188802608879,0.166238436097789,0.194902672874,0.160012744781666,0.212677992463651,0.188899573697981,0.176322049319164
"4753","higheduc2",14,200,-0.139050451334678,-0.248252480732846,-0.0377585062499116,-0.113629164535127,-0.209066635263238,-0.0334429823529817,-0.228921178829561,-0.302329264190623,-0.14540611120268
"4754","higheduc3",14,200,-0.0981340068324954,-0.110577362939477,-0.0972923809599557,-0.0781723260935408,-0.0689109978779133,-0.0915735828995711,-0.065542732855666,-0.139196549238153,-0.112171278277076
"4755","higheduc4",14,200,0.0532301753825049,0.135346570105702,-0.0305112124165337,0.0828413147360429,0.185779464107475,-0.0228392491354981,0.184397323137589,0.106180396429372,-0.0729520357772045
"4756","tfloor",14,200,0.17600233346357,0.317728558009324,0.0456902771361749,0.191783353197811,0.34421517383827,0.0433640972300264,0.359806186341425,0.333391731465512,0.010450736281023
"4757","twall",14,200,0.145193046358315,0.190380259530127,0.114303682111885,0.155088245966945,0.198744991359555,0.115352341042043,0.198152451568637,0.192452183522672,0.116469922342104
"4758","toilet",14,200,0.222528436790475,0.405898523845473,0.0535316912430947,0.220947883149937,0.393881330106156,0.0530120702045573,0.418538754298519,0.412208172246059,-0.000968744102943104
"4759","water",14,200,-0.0812793403081564,-0.0320302584664194,-0.138265404921444,-0.0448608200881014,0.0366400227677859,-0.133690621170735,0.0251339559383753,-0.0184448478676727,0.0411661187853897
"4760","lighting",14,200,0.209129070485858,0.313252090125637,0.116647457464166,0.222700913517912,0.337356153888449,0.118348064191526,0.331175585678253,0.321179313144984,0.030291610033324
"4761","troof",14,200,0.0562032797946177,0.237917865241466,-0.122080158373847,0.0889479591215168,0.304277244769331,-0.119851775348405,0.452587218719601,0.34328349901724,-0.107982155475463
"4762","fcook",14,200,0.232228892710987,0.261809457320094,0.213237065244436,0.234836203440138,0.273258626849844,0.212777910360672,0.263934679577931,0.250806348679734,0.146641383778758
"4763","house",14,200,0.261167892353462,0.472913120916827,0.0584447436494537,0.276154135236059,0.505391848770814,0.056203387578369,0.54090650517783,0.50251889737967,0.0156947725403535
"4764","computer",14,200,0.577403349337856,0.652972677924298,0.522480635930637,0.565532345224779,0.646608414238531,0.517760236506808,0.675826706050911,0.65217546668083,0.418412731506909
"4765","radio",14,200,0.025560968325997,0.0073624584125809,0.0485374022676683,0.0217477799957974,0.00349567162925251,0.0465305141743009,0.0149413938045022,0.0133967622487112,0.0771709388008906
"4766","tv",14,200,-0.0138910656191466,0.0410355903271878,-0.0660607354278315,-0.00216192897113315,0.0538209598491676,-0.0678898967854428,0.0478939954935022,0.0471112116731655,0.00462595255948753
"4767","dvd",14,200,0.106696671236443,0.0846260771244179,0.121034216920686,0.0985358535146024,0.083498629743309,0.121463136190681,0.065662106882102,0.0773360857748097,0.109228533746155
"4768","satellite",14,200,0.10997249414736,0.0793633514926391,0.151054114652869,0.117741077289114,0.0868784313033241,0.152409372996796,0.083761836253216,0.0517402750233116,0.0458932569349116
"4769","ac",14,200,0.580179568036876,0.735869710459743,0.456002476577029,0.57046173251785,0.725496877522584,0.457238180405019,1.1116552420667,1.0893646354622,0.323890789732514
"4770","gas",14,200,0.195172879793479,0.210043549592547,0.20010093717603,0.204927334311545,0.214438674211048,0.201157253450002,0.205637869648631,0.186475532721198,0.198420331567309
"4771","refrigerator",14,200,0.330848981331227,0.480642537674309,0.206128728190209,0.330592889332226,0.475663773414181,0.207010279336592,0.474262703791727,0.484816906687978,0.182307913448209
"4772","bicycle",14,200,0.0457184607865975,0.0921386057858823,0.0047572953374137,0.0395754669171191,0.0946722147766031,0.00175216852397651,0.0954445477959233,0.0858287380829863,-0.0976197078610121
"4773","motorcycle",14,200,0.428711518642015,0.672737972216044,0.210859881168434,0.432783333479829,0.673486448146395,0.211262826700379,0.697642548561279,0.707962480286228,0.2236036438148
"4774","auto",14,200,0.572273683741061,0.696838157866293,0.485016361243304,0.57021662960297,0.687795849371029,0.491656572982565,0.715694641371705,0.718334995715302,0.540880278318887
"4775","hp",14,200,0.114852651238835,0.0545789489961185,0.176571081876598,0.120509539887257,0.0647553918200816,0.176474638271422,0.0473274158447119,0.0342667363019518,0.232020269998923
"4776","jewelry",14,200,0.102412793653283,0.164115546106556,0.0484703904454427,0.0987467637622065,0.164340555088263,0.0489082444812705,0.171736678018521,0.169949147548095,0.0578965173642742
"4777","chicken",14,200,0.023614877334573,-0.00866976426929449,0.0590014867061771,0.0289181390917126,0.00264334100014396,0.0612510236414911,-0.00817313668952106,-0.0191503690273886,-0.0115159931935214
"4778","cow",14,200,0.23354728499704,0.501648749212179,-0.0402256511506039,0.206696809840525,0.467259119350028,-0.0429984452968404,0.55758992552498,0.553681667050849,-0.106077045104018
"4779","credit",14,200,-0.0111741583192993,-0.0434087979950636,0.0233404088323959,-0.0189251374800259,-0.0656421084684537,0.0240666482379936,-0.0761994507813683,-0.0835481522181769,0.0874821403280778
"4780","hhsector1",14,200,0.144510878621899,0.202613945816294,0.0960976823759605,0.153111400649682,0.23201097022238,0.0898124927076966,0.51845731500651,0.470793061307913,-0.0772315948013448
"4781","hhsector2",14,200,-0.0255120687688208,-0.0587400522723283,0.0270710783994601,0.00287685859164397,-0.0213062676808757,0.0217975835465831,0.250345769034827,0.190737598443265,-0.101663370634728
"4782","hhsector3",14,200,0.095569178754327,0.0716523797539094,0.118461191637124,0.112952327044432,0.118104546631449,0.111576618899114,0.381428141598077,0.342607665443241,-0.00991043876970854
"4783","formal",14,200,0.00375737337216645,-0.0129206596111337,0.0299554594036829,0.0547763081310759,0.0563317142026842,0.0565915908979361,-0.281071252157341,-0.327674204396585,-0.0644068259933062
"4784","informal",14,200,-0.151073661111919,-0.214083509756737,-0.0999560721500416,-0.0999431249991287,-0.132673305708182,-0.070020318437341,-0.483794733063044,-0.534750504276008,-0.0876342392371631
"4785","hhsize",15,200,-0.436070167869025,-0.262765103353347,-0.628861822346116,-0.445911496526938,-0.288370683786696,-0.629269075761072,-0.247435030005521,-0.26304261249466,-0.512104126138185
"4786","hhage",15,200,0.0565671582870255,0.111668588066748,0.00986961986648393,0.0629191031561523,0.118878223199897,0.0104980962041129,0.119769081794783,0.125779262479482,-0.037656988563918
"4787","age04",15,200,-0.0560635434148017,-0.146716196667837,0.0183619816752304,-0.0637597484769198,-0.139442220163301,0.0177093525526079,-0.181154013615158,-0.17105998469543,-0.0562372718267947
"4788","depratio",15,200,-0.065288119477401,0.042827096741438,-0.182177117536545,-0.0676711808043122,0.045912622986731,-0.18317429492776,0.0725682318755003,0.0706253053417766,-0.0872863488589824
"4789","pcfloor",15,200,0.221857967581338,0.198614076260247,0.257783565001025,0.218241773252549,0.196767102495462,0.258248705660888,0.204603506352255,0.192168930789326,0.397809790622038
"4790","eschild",15,200,0.0527913389318513,0.0850402567589319,0.0226462692386961,0.0610336254134322,0.09387346095028,0.023761717996508,0.0632504786025296,0.0616484759515844,-0.0729356486858295
"4791","jschild",15,200,0.0385267920691529,-0.00339545188764137,0.079083892225341,0.0340231385993284,-0.0122871691685036,0.0806777080988429,-0.0295355403546507,-0.0307881718031531,-0.00137978507849481
"4792","sschild",15,200,0.108039388844614,0.146569212349589,0.0786669129314247,0.103284779622112,0.144721975828366,0.0784887774034153,0.140664078951882,0.14198558944068,0.0410930594539763
"4793","connected",15,200,-0.0372040155185451,-0.0797569111947441,0.00697097816615873,0,0,0,-0.0793024614896238,0,0
"4794","hhmale",15,200,0.0338742232934955,0.118456667175034,-0.0539472171072709,0.0240472238850039,0.107674205593872,-0.0610536362901027,0.05369759434158,0.0251279653388881,-0.0636179328525723
"4795","hhmarried",15,200,0.221496857631719,0.518946404737908,-0.0552667810339835,0.240056496356872,0.54815621258118,-0.0538724085193785,0.624630912823407,0.63455490994408,-0.0692039092804057
"4796","hheduc2",15,200,0.124727479260273,0.122431273359195,0.131689867461521,0.123879358763973,0.126632036629838,0.131623344683299,0.131841528719035,0.131329989313736,0.0239377860269826
"4797","hheduc3",15,200,0.160425318410697,0.185758796331785,0.142745634928412,0.160560652309076,0.185406965727343,0.139297053220111,0.196605766191275,0.179950103952294,0.116834317012944
"4798","hheduc4",15,200,0.234752058599638,0.319271747700038,0.163524431589756,0.232046651625491,0.314482999383924,0.162964790801313,0.336630341834843,0.322329244712566,0.206330031415111
"4799","higheduc2",15,200,-0.0452137886456305,-0.0808700582721809,-0.0110383166077192,-0.00976912130316645,-0.0174013581314796,-0.004480081674285,0.00648041433586381,0.0212407335052007,-0.113076741204492
"4800","higheduc3",15,200,-0.0298826734294265,0.0207109967326621,-0.0747593369032789,0.00414464514508203,0.0691670393355979,-0.0664795203999037,0.102491328971601,0.128137751563947,-0.127450898397178
"4801","higheduc4",15,200,0.11808497526873,0.262218792522111,-0.0060369335402952,0.15304120236035,0.314439512542986,0.00197868507733096,0.33784821471554,0.364109200814538,-0.13173260434268
"4802","tfloor",15,200,0.125410092696284,0.218010092143856,0.0407911970953552,0.151511727317154,0.275178856763204,0.0399884676968217,0.257662725426256,0.272715138831975,-0.0848284464677032
"4803","twall",15,200,0.225485572618559,0.343110623572969,0.117476860742081,0.232945914516111,0.354925928457464,0.116740590313414,0.358073909400506,0.355956118116651,0.121032450050742
"4804","toilet",15,200,0.204236469454852,0.387424158987982,0.0531132174999561,0.219559574055478,0.395939014039377,0.0524074687786532,0.407611863239797,0.386211575510837,-0.00823958113527202
"4805","water",15,200,-0.0910660387952992,-0.0520203044654433,-0.137621949564484,-0.085619543689923,-0.032479212612198,-0.138814053744251,-0.063889311462475,-0.0357921940723221,0.0705218890291787
"4806","lighting",15,200,0.242868806037482,0.381381351519377,0.120345001642678,0.245405654135655,0.384112169947458,0.119251650943481,0.393990573155155,0.398859780383477,-0.00591718245814353
"4807","troof",15,200,-0.0233219992533333,0.0840679862522388,-0.125059447504084,-0.00988628984861587,0.112311205462934,-0.124643400526131,0.149746433033932,0.12400007144919,-0.114147289115938
"4808","fcook",15,200,0.144177869979128,0.0867705034319126,0.206299561451429,0.142430744913616,0.0868134652908819,0.206686039451785,0.0782130237044481,0.0836191069900585,0.187987083786344
"4809","house",15,200,0.144426121560546,0.232479070859135,0.0539029051345021,0.148997926837217,0.255535606244813,0.0521810679172141,0.260000477820344,0.252790864664391,0.0974307464376829
"4810","computer",15,200,0.487183180968854,0.483016348147544,0.508083445492338,0.476734321494761,0.473651493756543,0.505373105129806,0.441923847073547,0.444865963794989,0.47836725027135
"4811","radio",15,200,0.0311641288326505,0.0150853434193935,0.04866720988455,0.0368549354793429,0.0241567982003788,0.0495236242304177,0.00946013257652596,0.0149265019975206,0.012652683888552
"4812","tv",15,200,0.0011825658228961,0.0738558792744864,-0.0661469674624972,0.0161149629526067,0.092715264941025,-0.064502059708229,0.0750134949097739,0.0994789203088181,0.00922961733159942
"4813","dvd",15,200,0.129132062867703,0.152949757773312,0.12254517753286,0.132929700558749,0.153515015785371,0.123245810017029,0.149799093084381,0.149426856911409,0.0883944945413927
"4814","satellite",15,200,0.0309904244932005,-0.0762429576813653,0.142915622646634,0.0326846778057843,-0.0697721563954947,0.141408418976138,-0.105246994772213,-0.105495325341225,0.0976697837317698
"4815","ac",15,200,0.448230529930282,0.482173617708999,0.414971664734312,0.449465497176351,0.49287834623464,0.41463587401844,0.522368549103796,0.556860233281218,0.316567532394037
"4816","gas",15,200,0.177527710091401,0.154995411196673,0.202934619343384,0.164357607270433,0.145978295447399,0.202210030861417,0.12657313733736,0.122832112975081,0.0642861743780373
"4817","refrigerator",15,200,0.360073325223074,0.524209709522597,0.208510153052409,0.35644482020048,0.525802260756827,0.208852138485737,0.536794854193554,0.547555479707146,0.183675679772732
"4818","bicycle",15,200,-0.016674362431777,-0.0409238325621078,0.00120346553259103,-0.0172192830069535,-0.0481896511335345,0.00184308543734273,-0.0514684514081653,-0.0497519086375592,-0.0370416492966299
"4819","motorcycle",15,200,0.327119104711889,0.468543191103933,0.204773301047592,0.321036383925937,0.449304719202647,0.204752816060847,0.474567786759778,0.469830425891825,0.252810370729121
"4820","auto",15,200,0.677376223418081,0.882752138752173,0.511377020412058,0.683220779106992,0.89545676482975,0.513900469871306,1.00088759436995,1.00366234728414,0.511189630151798
"4821","hp",15,200,0.130609742293381,0.0979059916720029,0.174851446463611,0.128982819244006,0.0998322649051341,0.174621258881017,0.0761058861338824,0.075877162054627,0.249839313686181
"4822","jewelry",15,200,0.101189735140567,0.170455664607199,0.0477247135976871,0.0993982393454102,0.155647861676829,0.0477800749487533,0.163600511952102,0.162051639166355,0.0594860907691756
"4823","chicken",15,200,0.0174264423580711,-0.0233475919082595,0.0567022657353107,0.0166283669254059,-0.0201470719035062,0.0588984382595171,-0.0363143615364082,-0.0465733684377121,-0.0225765169313645
"4824","cow",15,200,0.241966412822534,0.536738347728709,-0.0388839779878238,0.260324939966773,0.555405102267032,-0.0379296985060846,0.675349603428989,0.648707675146958,0.053134375287396
"4825","credit",15,200,-0.0294116646173767,-0.0828525764323798,0.0248188864421846,-0.040516175276103,-0.100475594870414,0.02270438116743,-0.0986023428062839,-0.12975722652323,-0.0507291470902772
"4826","hhsector1",15,200,0.0402114581855447,0.0730846670670464,0.00310610555849718,0.0403151629303638,0.0840413378602066,-0.00701986898898941,0.0890473329138563,0.0697860988147524,0.209549911635889
"4827","hhsector2",15,200,-0.0868422135875938,-0.112650756798011,-0.0633449129907191,-0.0839826343749281,-0.0931871227032714,-0.0737478319670665,-0.083924587126225,-0.0912163132227025,0.243920880555284
"4828","hhsector3",15,200,0.0266919024408153,0.0365880484807488,0.0274769351471212,0.0418947419214965,0.0655369160815895,0.016905268715175,0.0737250597029923,0.061747067054577,0.260914128640523
"4829","formal",15,200,0.149573646558691,0.169573811614537,0.1482096778598,0.204491006976691,0.251378624870636,0.175668216824081,0.189592470958502,0.24267718316772,-0.189504835781557
"4830","informal",15,200,0.0179462298301242,0.0193557273683811,0.0168345299821335,0.0785743313035485,0.110139036485341,0.0450273703799375,0.0382181831689268,0.0925347957862969,-0.224922116039124
"4831","hhsize",16,200,-0.431034900716023,-0.268026311775087,-0.630198744085526,-0.42401253738686,-0.252953881269785,-0.63079631048062,-0.253871963357818,-0.227582604611598,-0.633177743854452
"4832","hhage",16,200,0.0571714182304052,0.118823044147333,0.00689300856758111,0.0515714473548821,0.106234477529045,0.00820332933919868,0.108527724979586,0.10490359107664,0.0135636878233266
"4833","age04",16,200,0.0107408841847549,0.0131279282618713,0.019187308704443,0.0137984106910946,0.0067354438882778,0.0192131705325084,-0.00796622321860285,-0.011729916687507,-0.0111952281232317
"4834","depratio",16,200,-0.0258400912862484,0.128408830942028,-0.181387606108966,-0.0266639580770868,0.130930646074253,-0.181163634267514,0.167133444623111,0.158654350727913,-0.177737353250909
"4835","pcfloor",16,200,0.314241869100968,0.392615463050743,0.260881569370499,0.324935983473311,0.403402235487027,0.259953675489317,0.416697025004778,0.418803696274063,0.312355736414375
"4836","eschild",16,200,0.0128473590724941,0.00504989166287482,0.0222416711359445,0.00964714082265883,0.00185737830128536,0.0246304622348446,-0.0256961301211357,-0.0314836840130339,0.0264617639376571
"4837","jschild",16,200,0.0417949237749859,0.00408505287418521,0.0798067437487421,0.0378003757082569,0.00798170504342501,0.0803141492182467,-0.0034627403799283,-0.00178886255670145,0.0358807129625431
"4838","sschild",16,200,0.126458765046479,0.186692049833224,0.0795884095612895,0.135081170566397,0.186649976402045,0.0787962020821023,0.191647527622288,0.194720616649201,0.0690817008090105
"4839","connected",16,200,0.015545408178626,0.0181763856376223,0.0111982546720036,0,0,0,0.000355825435525321,0,0
"4840","hhmale",16,200,0.0128463180687581,0.0935350860620434,-0.0634523409014199,0.0183247182573072,0.0978799421237943,-0.0623130310296462,-0.0132198527544031,-0.00222195958960303,0.117717186324913
"4841","hhmarried",16,200,0.244804356726228,0.557291997667464,-0.0525899492846976,0.245289435218163,0.559695160344467,-0.051953898340933,0.674191776045217,0.656506552825857,-0.0862080337654207
"4842","hheduc2",16,200,0.0903873879908407,0.0479943344336616,0.124395601336241,0.0847313532033175,0.045015129028392,0.125563547924092,0.0349185504128185,0.0377022707926504,-0.0357412605219432
"4843","hheduc3",16,200,0.14289081712176,0.146270147154508,0.133306216564716,0.130188351697555,0.142737920838339,0.133332762446814,0.130393121628621,0.138126200522578,0.046370111360236
"4844","hheduc4",16,200,0.165142437309835,0.194477168891741,0.150018023262285,0.164174359757842,0.186480182517667,0.152843006410885,0.181354728521533,0.18604723853169,0.135625052959003
"4845","higheduc2",16,200,0.00409957187410778,0.00280389574511186,-8.08371218698806e-05,-0.0213580916563719,-0.0301789530275955,-0.00332390679683864,0.0270239149820426,-0.0139159606855405,-0.0388386056025886
"4846","higheduc3",16,200,0.041377588228422,0.140489490877334,-0.0621581057998071,0.025661042549549,0.109935754843145,-0.0643860089097913,0.188348914038208,0.136075105929275,-0.0571964163092453
"4847","higheduc4",16,200,0.141194198252374,0.282636101419458,0.00499981064887249,0.126063644296665,0.258254995757294,0.00398418566422604,0.329274629990336,0.282228139691397,-0.0206708764051552
"4848","tfloor",16,200,0.147638507613564,0.265039296958953,0.0394751670142426,0.139545752613925,0.243698962101346,0.0393744635416437,0.222935596082436,0.197278083742397,0.0640717706182169
"4849","twall",16,200,0.295663126943436,0.48752891065848,0.119328598314531,0.288027086619874,0.478486436410811,0.116996500124497,0.500275801479735,0.506750036360108,0.148300481796036
"4850","toilet",16,200,0.240082113906851,0.444530395365508,0.0538486692382327,0.240888091040546,0.435243123058798,0.0539535161528383,0.461172140751843,0.45200006426447,0.10881041782442
"4851","water",16,200,-0.0726700384745659,-0.0161523567305014,-0.137051293648103,-0.0800943640917619,-0.0360287505360899,-0.138995929873223,-0.0447193807495081,-0.0597236274364334,0.0845127279666943
"4852","lighting",16,200,0.209583679486643,0.3210885931661,0.119088901460356,0.212422198524519,0.331072217253923,0.117163274807809,0.331475619345286,0.316786074155785,0.0226407486290929
"4853","troof",16,200,0.043595113248174,0.213168590987101,-0.123614845405344,0.028520457367864,0.181450143961068,-0.124133997407515,0.319418721100512,0.300365053386791,-0.159183670497961
"4854","fcook",16,200,0.202556219775191,0.210564243778585,0.209956453960752,0.192604658942884,0.202182254143588,0.207837123961593,0.203345283900454,0.202619508216979,0.144289005937546
"4855","house",16,200,0.20023591750636,0.362674101461424,0.0541950209713527,0.209571083587109,0.362212927626023,0.0560631667446256,0.368510864387581,0.349539991029998,0.0419226211614442
"4856","computer",16,200,0.637291661317742,0.783332055561102,0.530085983843356,0.647854018863671,0.79980804650636,0.528739052561082,0.851160876551807,0.867158509392789,0.396317298354146
"4857","radio",16,200,0.0824782729455532,0.120967822443536,0.0499949633184724,0.0724619986671448,0.106388159802393,0.0500346441905123,0.116298918473542,0.110902337385919,0.0734002582838633
"4858","tv",16,200,0.075655140487606,0.220494563267118,-0.0654039184519701,0.0684341680298742,0.203995103862495,-0.0632659206902157,0.24726210608785,0.220500727854687,-0.0162101034050701
"4859","dvd",16,200,0.133787887000114,0.145694037702287,0.12143578944662,0.133329601684012,0.149054489991424,0.122632942304371,0.143716684082799,0.145228289393234,0.148598114922392
"4860","satellite",16,200,0.088416880274222,0.0380678893863503,0.149514903222042,0.0955749029276292,0.0461414014985378,0.146706063456046,-0.0193063205911503,0.00658835113239878,0.191206145067281
"4861","ac",16,200,0.471796706998991,0.563935892812028,0.417602697950482,0.473842799514681,0.559523302718401,0.419714635859894,0.76326435001748,0.764120928016763,0.574178489116946
"4862","gas",16,200,0.204826878009715,0.217655955027978,0.201816237570862,0.201776411910102,0.210672750286299,0.203035504819179,0.199272908450574,0.206179703531542,0.188838739966548
"4863","refrigerator",16,200,0.342650386829746,0.508719970418288,0.206775091732276,0.345464005040342,0.502307846677213,0.207394279479737,0.520563469688626,0.521644142913335,0.101318836400994
