"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Method","CBT_ncomm","nonconverge","TD","rep","EER"
0.707317073170732,0.867768595041322,0.707317073170732,0.867768595041322,0.707317073170732,0.707317073170732,0.707317073170732,0.311195445920304,0.22011385199241,0.311195445920304,0.787542834106027,"PMT OLS",100,FALSE,0.575085668212054,351,0.292682926829268
0.619918699186992,0.828282828282828,0.619918699186992,0.828282828282828,0.619918699186992,0.619918699186992,0.619918699186992,0.311195445920304,0.19291587602783,0.311195445920304,0.72410076373491,"PMT OLS (cbt target)",100,FALSE,0.44820152746982,351,0.380081300813008
0.689108910891089,0.853408029878618,0.689108910891089,0.853408029878618,0.689108910891089,0.689108910891089,0.689108910891089,0.320431472081218,0.220812182741117,0.320431472081218,0.771258470384854,"PMT OLS",100,FALSE,0.542516940769707,352,0.310891089108911
0.623762376237624,0.822595704948646,0.623762376237624,0.822595704948646,0.623762376237624,0.623762376237624,0.623762376237624,0.320431472081218,0.199873096446701,0.320431472081218,0.723179040593135,"PMT OLS (cbt target)",100,FALSE,0.44635808118627,352,0.376237623762376
0.643863179074447,0.837166513339466,0.643863179074447,0.837166513339466,0.643863179074447,0.643863179074447,0.643863179074447,0.313762626262626,0.202020202020202,0.313762626262626,0.740514846206957,"PMT OLS",100,FALSE,0.481029692413913,353,0.356136820925553
0.603621730382294,0.818767249310028,0.603621730382294,0.818767249310028,0.603621730382294,0.603621730382294,0.603621730382294,0.313762626262626,0.189393939393939,0.313762626262626,0.711194489846161,"PMT OLS (cbt target)",100,FALSE,0.422388979692321,353,0.396378269617706
0.666666666666667,0.846082089552239,0.666666666666667,0.846082089552239,0.666666666666667,0.666666666666667,0.666666666666667,0.315890236119974,0.21059349074665,0.315890236119974,0.756374378109453,"PMT OLS",100,FALSE,0.512748756218905,354,0.333333333333333
0.65050505050505,0.838619402985075,0.65050505050505,0.838619402985075,0.65050505050505,0.65050505050505,0.65050505050505,0.315890236119974,0.205488194001276,0.315890236119974,0.744562226745063,"PMT OLS (cbt target)",100,FALSE,0.489124453490125,354,0.34949494949495
0.681623931623932,0.864913871260199,0.681623931623932,0.864913871260199,0.681623931623932,0.681623931623932,0.681623931623932,0.297899427116486,0.203055378739656,0.297899427116486,0.773268901442066,"PMT OLS",100,FALSE,0.546537802884131,355,0.318376068376068
0.606837606837607,0.833182230281052,0.606837606837607,0.833182230281052,0.606837606837607,0.606837606837607,0.606837606837607,0.297899427116486,0.180776575429663,0.297899427116486,0.720009918559329,"PMT OLS (cbt target)",100,FALSE,0.440019837118658,355,0.393162393162393
0.680497925311203,0.857142857142857,0.680497925311203,0.857142857142857,0.680497925311203,0.680497925311203,0.680497925311203,0.308974358974359,0.21025641025641,0.308974358974359,0.76882039122703,"PMT OLS",100,FALSE,0.53764078245406,356,0.319502074688797
0.636929460580913,0.837662337662338,0.636929460580913,0.837662337662338,0.636929460580913,0.636929460580913,0.636929460580913,0.308974358974359,0.196794871794872,0.308974358974359,0.737295899121625,"PMT OLS (cbt target)",100,FALSE,0.47459179824325,356,0.363070539419087
0.671578947368421,0.856221198156682,0.671578947368421,0.856221198156682,0.671578947368421,0.671578947368421,0.671578947368421,0.304487179487179,0.204487179487179,0.304487179487179,0.763900072762552,"PMT OLS",100,FALSE,0.527800145525103,357,0.328421052631579
0.606315789473684,0.827649769585253,0.606315789473684,0.827649769585253,0.606315789473684,0.606315789473684,0.606315789473684,0.304487179487179,0.184615384615385,0.304487179487179,0.716982779529469,"PMT OLS (cbt target)",100,FALSE,0.433965559058938,357,0.393684210526316
0.66289592760181,0.863428047662695,0.66289592760181,0.863428047662695,0.66289592760181,0.66289592760181,0.66289592760181,0.288323548597521,0.191128506196999,0.288323548597521,0.763161987632252,"PMT OLS",100,FALSE,0.526323975264505,358,0.33710407239819
0.604072398190045,0.839596700274977,0.604072398190045,0.839596700274977,0.604072398190045,0.604072398190045,0.604072398190045,0.288323548597521,0.174168297455969,0.288323548597521,0.721834549232511,"PMT OLS (cbt target)",100,FALSE,0.443669098465022,358,0.395927601809955
0.70061099796334,0.864265927977839,0.70061099796334,0.864265927977839,0.70061099796334,0.70061099796334,0.70061099796334,0.311944091486658,0.218551461245235,0.311944091486658,0.78243846297059,"PMT OLS",100,FALSE,0.564876925941179,359,0.29938900203666
0.623217922606925,0.829178208679594,0.623217922606925,0.829178208679594,0.623217922606925,0.623217922606925,0.623217922606925,0.311944091486658,0.19440914866582,0.311944091486658,0.726198065643259,"PMT OLS (cbt target)",100,FALSE,0.452396131286518,359,0.376782077393075
0.72168905950096,0.861244019138756,0.72168905950096,0.861244019138756,0.72168905950096,0.72168905950096,0.72168905950096,0.332694763729247,0.240102171136654,0.332694763729247,0.791466539319858,"PMT OLS",100,FALSE,0.582933078639716,360,0.27831094049904
0.667946257197697,0.83444976076555,0.667946257197697,0.83444976076555,0.667946257197697,0.667946257197697,0.667946257197697,0.332694763729247,0.222222222222222,0.332694763729247,0.751198008981623,"PMT OLS (cbt target)",100,FALSE,0.502396017963247,360,0.332053742802303
0.674948240165631,0.854898336414048,0.674948240165631,0.854898336414048,0.674948240165631,0.674948240165631,0.674948240165631,0.308626198083067,0.208306709265176,0.308626198083067,0.76492328828984,"PMT OLS",100,FALSE,0.52984657657968,361,0.325051759834369
0.652173913043478,0.844731977818854,0.652173913043478,0.844731977818854,0.652173913043478,0.652173913043478,0.652173913043478,0.308626198083067,0.201277955271566,0.308626198083067,0.748452945431166,"PMT OLS (cbt target)",100,FALSE,0.496905890862332,361,0.347826086956522
0.684322033898305,0.864298724954463,0.684322033898305,0.864298724954463,0.684322033898305,0.684322033898305,0.684322033898305,0.300636942675159,0.205732484076433,0.300636942675159,0.774310379426384,"PMT OLS",100,FALSE,0.548620758852768,362,0.315677966101695
0.580508474576271,0.819672131147541,0.580508474576271,0.819672131147541,0.580508474576271,0.580508474576271,0.580508474576271,0.300636942675159,0.174522292993631,0.300636942675159,0.700090302861906,"PMT OLS (cbt target)",100,FALSE,0.400180605723812,362,0.419491525423729
0.710691823899371,0.872693726937269,0.710691823899371,0.872693726937269,0.710691823899371,0.710691823899371,0.710691823899371,0.3055733504164,0.217168481742473,0.3055733504164,0.79169277541832,"PMT OLS",100,FALSE,0.58338555083664,363,0.289308176100629
0.635220125786163,0.839483394833948,0.635220125786163,0.839483394833948,0.635220125786163,0.635220125786163,0.635220125786163,0.3055733504164,0.194106342088405,0.3055733504164,0.737351760310056,"PMT OLS (cbt target)",100,FALSE,0.474703520620112,363,0.364779874213837
0.679920477137177,0.850787766450417,0.679920477137177,0.850787766450417,0.679920477137177,0.679920477137177,0.679920477137177,0.31795195954488,0.216182048040455,0.31795195954488,0.765354121793797,"PMT OLS",100,FALSE,0.530708243587594,364,0.320079522862823
0.628230616302187,0.826691380908248,0.628230616302187,0.826691380908248,0.628230616302187,0.628230616302187,0.628230616302187,0.31795195954488,0.199747155499368,0.31795195954488,0.727460998605218,"PMT OLS (cbt target)",100,FALSE,0.454921997210435,364,0.371769383697813
0.691382765531062,0.858715596330275,0.691382765531062,0.858715596330275,0.691382765531062,0.691382765531062,0.691382765531062,0.314033983637508,0.217117684078036,0.314033983637508,0.775049180930669,"PMT OLS",100,FALSE,0.550098361861337,365,0.308617234468938
0.623246492985972,0.827522935779817,0.623246492985972,0.827522935779817,0.623246492985972,0.623246492985972,0.623246492985972,0.314033983637508,0.195720578980491,0.314033983637508,0.725384714382894,"PMT OLS (cbt target)",100,FALSE,0.450769428765788,365,0.376753507014028
0.68659793814433,0.857943925233645,0.68659793814433,0.857943925233645,0.68659793814433,0.68659793814433,0.68659793814433,0.311897106109325,0.214147909967846,0.311897106109325,0.772270931688987,"PMT OLS",100,FALSE,0.544541863377975,366,0.31340206185567
0.608247422680412,0.822429906542056,0.608247422680412,0.822429906542056,0.608247422680412,0.608247422680412,0.608247422680412,0.311897106109325,0.189710610932476,0.311897106109325,0.715338664611234,"PMT OLS (cbt target)",100,FALSE,0.430677329222468,366,0.391752577319588
0.701195219123506,0.860594795539034,0.701195219123506,0.860594795539033,0.701195219123506,0.701195219123506,0.701195219123506,0.318124207858048,0.223067173637516,0.318124207858048,0.78089500733127,"PMT OLS",100,FALSE,0.56179001466254,367,0.298804780876494
0.625498007968127,0.825278810408922,0.625498007968127,0.825278810408922,0.625498007968127,0.625498007968127,0.625498007968127,0.318124207858048,0.198986058301648,0.318124207858048,0.725388409188525,"PMT OLS (cbt target)",100,FALSE,0.450776818377049,367,0.374501992031873
0.681102362204724,0.846299810246679,0.681102362204724,0.846299810246679,0.681102362204724,0.681102362204724,0.681102362204724,0.325224071702945,0.221510883482714,0.325224071702945,0.763701086225702,"PMT OLS",100,FALSE,0.527402172451404,368,0.318897637795276
0.622047244094488,0.817836812144213,0.622047244094488,0.817836812144213,0.622047244094488,0.622047244094488,0.622047244094488,0.325224071702945,0.202304737516005,0.325224071702945,0.71994202811935,"PMT OLS (cbt target)",100,FALSE,0.439884056238701,368,0.377952755905512
0.740157480314961,0.874881516587678,0.740157480314961,0.874881516587678,0.740157480314961,0.740157480314961,0.740157480314961,0.325015994881638,0.240563019833653,0.325015994881638,0.807519498451319,"PMT OLS",100,FALSE,0.615038996902638,369,0.259842519685039
0.655511811023622,0.834123222748815,0.655511811023622,0.834123222748815,0.655511811023622,0.655511811023622,0.655511811023622,0.325015994881638,0.213051823416507,0.325015994881638,0.744817516886219,"PMT OLS (cbt target)",100,FALSE,0.489635033772437,369,0.344488188976378
0.706114398422091,0.861524163568773,0.706114398422091,0.861524163568773,0.706114398422091,0.706114398422091,0.706114398422091,0.320277953253316,0.226152874289324,0.320277953253316,0.783819280995432,"PMT OLS",100,FALSE,0.567638561990864,370,0.293885601577909
0.6232741617357,0.822490706319703,0.6232741617357,0.822490706319703,0.6232741617357,0.6232741617357,0.6232741617357,0.320277953253316,0.199620972836387,0.320277953253316,0.722882434027701,"PMT OLS (cbt target)",100,FALSE,0.445764868055403,370,0.3767258382643
0.690335305719921,0.853544776119403,0.690335305719921,0.853544776119403,0.690335305719921,0.690335305719921,0.690335305719921,0.321089297023433,0.221659278024066,0.321089297023433,0.771940040919662,"PMT OLS",100,FALSE,0.543880081839324,371,0.309664694280079
0.654832347140039,0.836753731343284,0.654832347140039,0.836753731343284,0.654832347140039,0.654832347140039,0.654832347140039,0.321089297023433,0.2102596580114,0.321089297023433,0.745793039241662,"PMT OLS (cbt target)",100,FALSE,0.491586078483323,371,0.345167652859961
0.719230769230769,0.861480075901328,0.719230769230769,0.861480075901328,0.719230769230769,0.719230769230769,0.719230769230769,0.330368487928844,0.237611181702668,0.330368487928844,0.790355422566049,"PMT OLS",100,FALSE,0.580710845132097,372,0.280769230769231
0.634615384615385,0.819734345351044,0.634615384615385,0.819734345351044,0.634615384615385,0.634615384615385,0.634615384615385,0.330368487928844,0.209656925031766,0.330368487928844,0.727174864983214,"PMT OLS (cbt target)",100,FALSE,0.454349729966428,372,0.365384615384615
0.661087866108787,0.85232452142206,0.661087866108787,0.85232452142206,0.661087866108787,0.661087866108787,0.661087866108787,0.303492063492063,0.200634920634921,0.303492063492063,0.756706193765423,"PMT OLS",100,FALSE,0.513412387530847,373,0.338912133891213
0.635983263598326,0.841385597082953,0.635983263598326,0.841385597082953,0.635983263598326,0.635983263598326,0.635983263598326,0.303492063492063,0.193015873015873,0.303492063492063,0.73868443034064,"PMT OLS (cbt target)",100,FALSE,0.47736886068128,373,0.364016736401674
0.735922330097087,0.87372330547818,0.735922330097087,0.87372330547818,0.735922330097087,0.735922330097087,0.735922330097088,0.323492462311558,0.238065326633166,0.323492462311558,0.804822817787634,"PMT OLS",100,FALSE,0.609645635575268,374,0.264077669902913
0.636893203883495,0.826369545032498,0.636893203883495,0.826369545032498,0.636893203883495,0.636893203883495,0.636893203883495,0.323492462311558,0.206030150753769,0.323492462311558,0.731631374457996,"PMT OLS (cbt target)",100,FALSE,0.463262748915993,374,0.363106796116505
0.704453441295547,0.863805970149254,0.704453441295547,0.863805970149254,0.704453441295547,0.704453441295547,0.704453441295547,0.315453384418902,0.222222222222222,0.315453384418902,0.7841297057224,"PMT OLS",100,FALSE,0.5682594114448,375,0.295546558704453
0.607287449392713,0.819029850746269,0.607287449392713,0.819029850746269,0.607287449392713,0.607287449392713,0.607287449392713,0.315453384418902,0.191570881226054,0.315453384418902,0.713158650069491,"PMT OLS (cbt target)",100,FALSE,0.426317300138981,375,0.392712550607287
0.711065573770492,0.868715083798883,0.711065573770492,0.868715083798883,0.711065573770492,0.711065573770492,0.711065573770492,0.312419974391805,0.222151088348271,0.312419974391805,0.789890328784687,"PMT OLS",100,FALSE,0.579780657569375,376,0.288934426229508
0.639344262295082,0.836126629422719,0.639344262295082,0.836126629422719,0.639344262295082,0.639344262295082,0.639344262295082,0.312419974391805,0.199743918053777,0.312419974391805,0.7377354458589,"PMT OLS (cbt target)",100,FALSE,0.475470891717801,376,0.360655737704918
0.687631027253669,0.858365019011407,0.687631027253669,0.858365019011407,0.687631027253669,0.687631027253669,0.687631027253669,0.311968606932636,0.214519293655984,0.311968606932636,0.772998023132538,"PMT OLS",100,FALSE,0.545996046265076,377,0.312368972746331
0.649895178197065,0.841254752851711,0.649895178197065,0.841254752851711,0.649895178197065,0.649895178197065,0.649895178197065,0.311968606932636,0.202746893394375,0.311968606932636,0.745574965524388,"PMT OLS (cbt target)",100,FALSE,0.491149931048776,377,0.350104821802935
0.661825726141079,0.850321395775941,0.661825726141079,0.850321395775941,0.661825726141079,0.661825726141079,0.661825726141079,0.306810948440484,0.203055378739656,0.306810948440484,0.75607356095851,"PMT OLS",100,FALSE,0.51214712191702,378,0.338174273858921
0.62655601659751,0.834710743801653,0.62655601659751,0.834710743801653,0.62655601659751,0.62655601659751,0.62655601659751,0.306810948440484,0.192234245703374,0.306810948440484,0.730633380199582,"PMT OLS (cbt target)",100,FALSE,0.461266760399163,378,0.37344398340249
0.687772925764192,0.872888888888889,0.687772925764192,0.872888888888889,0.687772925764192,0.687772925764192,0.687772925764192,0.289324068224889,0.198989260897031,0.289324068224889,0.780330907326541,"PMT OLS",100,FALSE,0.560661814653081,379,0.312227074235808
0.609170305676856,0.840888888888889,0.609170305676856,0.840888888888889,0.609170305676856,0.609170305676856,0.609170305676856,0.289324068224889,0.176247631080227,0.289324068224889,0.725029597282872,"PMT OLS (cbt target)",100,FALSE,0.450059194565745,379,0.390829694323144
0.690021231422505,0.866788321167883,0.690021231422505,0.866788321167883,0.690021231422505,0.690021231422505,0.690021231422505,0.300574345883855,0.207402680280791,0.300574345883855,0.778404776295194,"PMT OLS",100,FALSE,0.556809552590388,380,0.309978768577495
0.617834394904459,0.835766423357664,0.617834394904459,0.835766423357664,0.617834394904459,0.617834394904459,0.617834394904459,0.300574345883855,0.185705169112955,0.300574345883855,0.726800409131061,"PMT OLS (cbt target)",100,FALSE,0.453600818262123,380,0.382165605095541
0.699792960662526,0.865366759517177,0.699792960662526,0.865366759517177,0.699792960662526,0.699792960662526,0.699792960662526,0.309615384615385,0.216666666666667,0.309615384615385,0.782579860089852,"PMT OLS",100,FALSE,0.565159720179703,381,0.300207039337474
0.625258799171843,0.831940575673166,0.625258799171843,0.831940575673166,0.625258799171843,0.625258799171843,0.625258799171843,0.309615384615385,0.193589743589744,0.309615384615385,0.728599687422504,"PMT OLS (cbt target)",100,FALSE,0.457199374845009,381,0.374741200828157
0.695296523517382,0.860877684407096,0.695296523517382,0.860877684407096,0.695296523517382,0.695296523517382,0.695296523517382,0.313461538461538,0.217948717948718,0.313461538461538,0.778087103962239,"PMT OLS",100,FALSE,0.556174207924479,382,0.304703476482618
0.6359918200409,0.833800186741363,0.6359918200409,0.833800186741363,0.6359918200409,0.6359918200409,0.6359918200409,0.313461538461538,0.199358974358974,0.313461538461538,0.734896003391132,"PMT OLS (cbt target)",100,FALSE,0.469792006782263,382,0.3640081799591
0.703157894736842,0.870285188592456,0.703157894736842,0.870285188592456,0.703157894736842,0.703157894736842,0.703157894736842,0.304097311139565,0.213828425096031,0.304097311139565,0.786721541664649,"PMT OLS",100,FALSE,0.573443083329298,383,0.296842105263158
0.606315789473684,0.827966881324747,0.606315789473684,0.827966881324747,0.606315789473684,0.606315789473684,0.606315789473684,0.304097311139565,0.18437900128041,0.304097311139565,0.717141335399216,"PMT OLS (cbt target)",100,FALSE,0.434282670798431,383,0.393684210526316
0.694656488549618,0.846301633045149,0.694656488549618,0.846301633045149,0.694656488549618,0.694656488549618,0.694656488549618,0.33482428115016,0.23258785942492,0.33482428115016,0.770479060797384,"PMT OLS",100,FALSE,0.540958121594767,384,0.305343511450382
0.631679389312977,0.814601344860711,0.631679389312977,0.814601344860711,0.631679389312977,0.631679389312977,0.631679389312977,0.33482428115016,0.211501597444089,0.33482428115016,0.723140367086844,"PMT OLS (cbt target)",100,FALSE,0.446280734173688,384,0.368320610687023
0.685185185185185,0.861413043478261,0.685185185185185,0.861413043478261,0.685185185185185,0.685185185185185,0.685185185185185,0.305660377358491,0.209433962264151,0.305660377358491,0.773299114331723,"PMT OLS",100,FALSE,0.546598228663446,385,0.314814814814815
0.617283950617284,0.831521739130435,0.617283950617284,0.831521739130435,0.617283950617284,0.617283950617284,0.617283950617284,0.305660377358491,0.188679245283019,0.305660377358491,0.724402844873859,"PMT OLS (cbt target)",100,FALSE,0.448805689747719,385,0.382716049382716
0.682713347921225,0.867579908675799,0.682713347921225,0.867579908675799,0.682713347921225,0.682713347921225,0.682713347921225,0.294458762886598,0.201030927835052,0.294458762886598,0.775146628298512,"PMT OLS",100,FALSE,0.550293256597024,386,0.317286652078775
0.61925601750547,0.841095890410959,0.61925601750547,0.841095890410959,0.61925601750547,0.61925601750547,0.61925601750547,0.294458762886598,0.182345360824742,0.294458762886598,0.730175953958215,"PMT OLS (cbt target)",100,FALSE,0.460351907916429,386,0.38074398249453
0.70059880239521,0.859287054409006,0.70059880239521,0.859287054409006,0.70059880239521,0.70059880239521,0.70059880239521,0.319719208679004,0.223994894703255,0.319719208679004,0.779942928402108,"PMT OLS",100,FALSE,0.559885856804215,387,0.29940119760479
0.614770459081836,0.818949343339587,0.614770459081836,0.818949343339587,0.614770459081836,0.614770459081836,0.614770459081836,0.319719208679004,0.196553924696873,0.319719208679004,0.716859901210712,"PMT OLS (cbt target)",100,FALSE,0.433719802421424,387,0.385229540918164
0.659448818897638,0.840699815837937,0.659448818897638,0.840699815837937,0.659448818897638,0.659448818897638,0.659448818897638,0.318695106649937,0.210163111668758,0.318695106649937,0.750074317367788,"PMT OLS",100,FALSE,0.500148634735575,388,0.340551181102362
0.608267716535433,0.816758747697974,0.608267716535433,0.816758747697974,0.608267716535433,0.608267716535433,0.608267716535433,0.318695106649937,0.193851944792974,0.318695106649937,0.712513232116704,"PMT OLS (cbt target)",100,FALSE,0.425026464233407,388,0.391732283464567
0.707753479125249,0.860927152317881,0.707753479125248,0.860927152317881,0.707753479125249,0.707753479125249,0.707753479125249,0.322435897435897,0.228205128205128,0.322435897435897,0.784340315721565,"PMT OLS",100,FALSE,0.568680631443129,389,0.292246520874751
0.644135188866799,0.830652790917692,0.644135188866799,0.830652790917692,0.644135188866799,0.644135188866799,0.644135188866799,0.322435897435897,0.207692307692308,0.322435897435897,0.737393989892245,"PMT OLS (cbt target)",100,FALSE,0.474787979784491,389,0.355864811133201
0.69980879541109,0.848893166506256,0.69980879541109,0.848893166506256,0.69980879541109,0.69980879541109,0.69980879541109,0.3348271446863,0.234314980793854,0.3348271446863,0.774350980958673,"PMT OLS",100,FALSE,0.548701961917346,390,0.30019120458891
0.640535372848948,0.819056785370549,0.640535372848948,0.819056785370549,0.640535372848948,0.640535372848948,0.640535372848948,0.3348271446863,0.214468629961588,0.3348271446863,0.729796079109748,"PMT OLS (cbt target)",100,FALSE,0.459592158219497,390,0.359464627151052
0.69061876247505,0.854868913857678,0.69061876247505,0.854868913857678,0.69061876247505,0.69061876247505,0.69061876247505,0.319311663479924,0.220522625876354,0.319311663479924,0.772743838166364,"PMT OLS",100,FALSE,0.545487676332728,391,0.30938123752495
0.622754491017964,0.823033707865168,0.622754491017964,0.823033707865168,0.622754491017964,0.622754491017964,0.622754491017964,0.319311663479924,0.198852772466539,0.319311663479924,0.722894099441566,"PMT OLS (cbt target)",100,FALSE,0.445788198883133,391,0.377245508982036
0.700819672131147,0.864186046511628,0.700819672131147,0.864186046511628,0.700819672131147,0.700819672131147,0.700819672131147,0.312220089571337,0.218809980806142,0.312220089571337,0.782502859321388,"PMT OLS",100,FALSE,0.565005718642775,392,0.299180327868853
0.616803278688525,0.826046511627907,0.616803278688525,0.826046511627907,0.616803278688525,0.616803278688525,0.616803278688525,0.312220089571337,0.192578374920026,0.312220089571337,0.721424895158216,"PMT OLS (cbt target)",100,FALSE,0.442849790316432,392,0.383196721311475
0.696606786427146,0.857276995305164,0.696606786427146,0.857276995305164,0.696606786427146,0.696606786427146,0.696606786427146,0.31992337164751,0.222860791826309,0.31992337164751,0.776941890866155,"PMT OLS",100,FALSE,0.55388378173231,393,0.303393213572854
0.634730538922156,0.828169014084507,0.634730538922156,0.828169014084507,0.634730538922156,0.634730538922156,0.634730538922156,0.31992337164751,0.203065134099617,0.31992337164751,0.731449776503331,"PMT OLS (cbt target)",100,FALSE,0.462899553006663,393,0.365269461077844
0.695296523517382,0.859830667920978,0.695296523517382,0.859830667920978,0.695296523517382,0.695296523517382,0.695296523517382,0.315077319587629,0.219072164948454,0.315077319587629,0.77756359571918,"PMT OLS",100,FALSE,0.555127191438361,394,0.304703476482618
0.648261758691207,0.838193791157103,0.648261758691207,0.838193791157102,0.648261758691207,0.648261758691207,0.648261758691207,0.315077319587629,0.204252577319588,0.315077319587629,0.743227774924154,"PMT OLS (cbt target)",100,FALSE,0.486455549848309,394,0.351738241308793
0.703389830508475,0.87410071942446,0.703389830508475,0.87410071942446,0.703389830508475,0.703389830508475,0.703389830508475,0.297979797979798,0.20959595959596,0.297979797979798,0.788745274966468,"PMT OLS",100,FALSE,0.577490549932935,395,0.296610169491525
0.614406779661017,0.836330935251799,0.614406779661017,0.836330935251799,0.614406779661017,0.614406779661017,0.614406779661017,0.297979797979798,0.183080808080808,0.297979797979798,0.725368857456408,"PMT OLS (cbt target)",100,FALSE,0.450737714912816,395,0.385593220338983
0.681069958847737,0.856746765249538,0.681069958847737,0.856746765249538,0.681069958847737,0.681069958847737,0.681069958847737,0.309948979591837,0.21109693877551,0.309948979591837,0.768908362048637,"PMT OLS",100,FALSE,0.537816724097274,396,0.318930041152263
0.592592592592593,0.817005545286506,0.592592592592593,0.817005545286506,0.592592592592593,0.592592592592593,0.592592592592593,0.309948979591837,0.183673469387755,0.309948979591837,0.70479906893955,"PMT OLS (cbt target)",100,FALSE,0.409598137879099,396,0.407407407407407
0.718095238095238,0.860902255639098,0.718095238095238,0.860902255639098,0.718095238095238,0.718095238095238,0.718095238095238,0.330396475770925,0.23725613593455,0.330396475770925,0.789498746867168,"PMT OLS",100,FALSE,0.578997493734336,397,0.281904761904762
0.655238095238095,0.829887218045113,0.655238095238095,0.829887218045113,0.655238095238095,0.655238095238095,0.655238095238095,0.330396475770925,0.21648835745752,0.330396475770925,0.742562656641604,"PMT OLS (cbt target)",100,FALSE,0.485125313283208,397,0.344761904761905
0.710526315789474,0.881294964028777,0.710526315789474,0.881294964028777,0.710526315789474,0.710526315789474,0.710526315789474,0.290816326530612,0.206632653061224,0.290816326530612,0.795910639909125,"PMT OLS",100,FALSE,0.591821279818251,398,0.289473684210526
0.635964912280702,0.850719424460432,0.635964912280702,0.850719424460432,0.635964912280702,0.635964912280702,0.635964912280702,0.290816326530612,0.184948979591837,0.290816326530612,0.743342168370567,"PMT OLS (cbt target)",100,FALSE,0.486684336741133,398,0.364035087719298
0.690376569037657,0.865576748410536,0.690376569037657,0.865576748410536,0.690376569037657,0.690376569037657,0.690376569037657,0.302723242558581,0.208993033565548,0.302723242558581,0.777976658724096,"PMT OLS",100,FALSE,0.555953317448193,399,0.309623430962343
0.629707112970711,0.839237057220708,0.629707112970711,0.839237057220709,0.629707112970711,0.629707112970711,0.629707112970711,0.302723242558581,0.190626979100697,0.302723242558581,0.73447208509571,"PMT OLS (cbt target)",100,FALSE,0.46894417019142,399,0.370292887029289
0.703921568627451,0.857681432610745,0.703921568627451,0.857681432610745,0.703921568627451,0.703921568627451,0.703921568627451,0.324633991088479,0.228516868236792,0.324633991088479,0.780801500619098,"PMT OLS",100,FALSE,0.561603001238196,400,0.296078431372549
0.605882352941176,0.810556079170594,0.605882352941176,0.810556079170594,0.605882352941176,0.605882352941176,0.605882352941176,0.324633991088479,0.196690006365372,0.324633991088479,0.708219216055885,"PMT OLS (cbt target)",100,FALSE,0.41643843211177,400,0.394117647058824
0.707661290322581,0.862819299905393,0.707661290322581,0.862819299905393,0.707661290322581,0.707661290322581,0.707661290322581,0.319381841596909,0.226014166130071,0.319381841596909,0.785240295113987,"PMT OLS",100,FALSE,0.570480590227973,401,0.292338709677419
0.63508064516129,0.82876064333018,0.63508064516129,0.82876064333018,0.63508064516129,0.63508064516129,0.63508064516129,0.319381841596909,0.202833226014166,0.319381841596909,0.731920644245735,"PMT OLS (cbt target)",100,FALSE,0.46384128849147,401,0.36491935483871
0.681467181467181,0.842707340324118,0.681467181467181,0.842707340324118,0.681467181467181,0.681467181467181,0.681467181467181,0.330567964262923,0.225271218889598,0.330567964262923,0.76208726089565,"PMT OLS",100,FALSE,0.5241745217913,402,0.318532818532819
0.604247104247104,0.804575786463298,0.604247104247104,0.804575786463298,0.604247104247104,0.604247104247104,0.604247104247104,0.330567964262923,0.199744735162731,0.330567964262923,0.704411445355201,"PMT OLS (cbt target)",100,FALSE,0.408822890710403,402,0.395752895752896
0.68682505399568,0.86697247706422,0.68682505399568,0.86697247706422,0.68682505399568,0.68682505399568,0.68682505399568,0.298132646490663,0.204764971023825,0.298132646490663,0.77689876552995,"PMT OLS",100,FALSE,0.553797531059901,403,0.31317494600432
0.622030237580994,0.839449541284404,0.622030237580994,0.839449541284404,0.622030237580994,0.622030237580994,0.622030237580994,0.298132646490663,0.185447520927238,0.298132646490663,0.730739889432699,"PMT OLS (cbt target)",100,FALSE,0.461479778865397,403,0.377969762419006
0.704590818363273,0.863468634686347,0.704590818363273,0.863468634686347,0.704590818363273,0.704590818363273,0.704590818363273,0.31608832807571,0.222712933753943,0.31608832807571,0.78402972652481,"PMT OLS",100,FALSE,0.56805945304962,404,0.295409181636727
0.63872255489022,0.833025830258303,0.63872255489022,0.833025830258303,0.63872255489022,0.63872255489022,0.63872255489022,0.31608832807571,0.201892744479495,0.31608832807571,0.735874192574261,"PMT OLS (cbt target)",100,FALSE,0.471748385148522,404,0.36127744510978
0.706349206349206,0.861811391223156,0.706349206349207,0.861811391223156,0.706349206349206,0.706349206349206,0.706349206349206,0.32,0.226031746031746,0.32,0.784080298786181,"PMT OLS",100,FALSE,0.568160597572362,405,0.293650793650794
0.654761904761905,0.837535014005602,0.654761904761905,0.837535014005602,0.654761904761905,0.654761904761905,0.654761904761905,0.32,0.20952380952381,0.32,0.746148459383754,"PMT OLS (cbt target)",100,FALSE,0.492296918767507,405,0.345238095238095
0.691235059760956,0.854596622889306,0.691235059760956,0.854596622889306,0.691235059760956,0.691235059760956,0.691235059760956,0.32015306122449,0.221301020408163,0.32015306122449,0.772915841325131,"PMT OLS",100,FALSE,0.545831682650262,406,0.308764940239044
0.625498007968127,0.823639774859287,0.625498007968127,0.823639774859287,0.625498007968127,0.625498007968127,0.625498007968127,0.32015306122449,0.200255102040816,0.32015306122449,0.724568891413707,"PMT OLS (cbt target)",100,FALSE,0.449137782827415,406,0.374501992031873
