"","parameter","rep","CBT_ncomm","Hybrid_mu_beta_mean_noelite","Hybrid_beta_rank_mean_noelite","Hybrid_beta_micro_mean_noelite","Hybrid_mu_beta_mean","Hybrid_beta_rank_mean","Hybrid_beta_micro_mean","CB_beta_rank_mean_noelite","CB_beta_rank_mean","CB_DU_beta_rank_mean","PMT_beta"
"912","jewelry",10,25,0.133947940959346,0.239649964260383,0.0524692653610977,0.165051894726378,0.303972420395376,0.0526508400720755,0.542014403308057,0.637302934483547,0.136258887751869,0.292223637842412
"913","chicken",10,25,0.103618259113386,0.146641401654653,0.0590057244415152,0.0935617768498599,0.131538960268085,0.061395328353859,0.184980924774685,0.242608534356665,-0.0194743675272445,-0.0512884852235297
"914","cow",10,25,0.00467976806226235,0.0857501587851178,-0.0550567724114723,0.0308411148420695,0.116378321630068,-0.0536000656404769,0.0727134478226963,0.266330826900706,0.553614056898947,-0.318347602695059
"915","credit",10,25,-0.146366828395069,-0.327746445430094,0.0182497400332088,-0.148795381211001,-0.328577599247166,0.0173625053841794,-0.630325718284086,-0.595551827894802,-0.316370557165042,-0.293796394739252
"916","hhsector1",10,25,0.0104142295339501,0.0418117975574307,-0.00625433809339809,0.0079511425515937,0.038343952232296,-0.00490780592901824,0.168432922137084,0.20285471372014,0.730767453929576,0.260291713365952
"917","hhsector2",10,25,-0.0406395126852102,-0.0116190514232624,-0.0717335980716492,-0.0263721701830553,0.00719575948784976,-0.0718547699977454,0.23001728989997,0.32540125132194,0.630191851131868,0.297309813703601
"918","hhsector3",10,25,0.0197632909612753,0.0390450153751352,0.0152228151374387,0.058984096967517,0.0914058094574773,0.0163467662117547,0.166265971287498,0.239306141059214,0.816982020921425,0.438594008468349
"919","formal",10,25,0.338437223050368,0.531622516028193,0.167727078564292,0.338693457876434,0.549988648098747,0.163799564406285,0.824969406710916,0.887569518711509,-0.0892801101925262,0.125502944481753
"920","informal",10,25,-0.0615548683934359,-0.183478178092295,0.035575779906663,-0.0615466547116121,-0.171736593396511,0.0341609159600476,-0.205381000189993,-0.180460485125406,-0.613828400490575,0.0351650781386946
"921","hhsize",1,50,-0.477476787273447,-0.373294194778048,-0.627312913094612,-0.495776247489994,-0.404150353758723,-0.629351443704282,-0.595782396778685,-0.555295833887972,-0.270562373439277,-0.712421170490185
"922","hhage",1,50,0.0106599578628952,0.0136114342761983,0.00968755298097843,0.0192777693470741,0.0405355766294764,0.0109955831747379,0.090502432050535,0.0564943186723326,0.0636889779886011,0.215003395549058
"923","age04",1,50,-0.0267971058778973,-0.0583108021802083,0.0205906121250407,-0.000228162160046176,-0.0302661696510291,0.021225612680348,-0.0924755114698018,-0.10179083837355,-0.0850139043344505,0.0265007187497866
"924","depratio",1,50,-0.083756443044727,0.00242739175895973,-0.187066221968514,-0.074555689302679,0.0338525863986673,-0.186695140690981,0.196449029764868,0.202010196680874,0.11118861105665,-0.218371015725864
"925","pcfloor",1,50,0.254472815454206,0.284731707433165,0.255921613269349,0.264773664641444,0.30822486020225,0.256823951148003,0.450688581152192,0.498359855040217,0.361533378815107,0.299462255703506
"926","eschild",1,50,0.00818598341102949,-0.0134729020456371,0.0237394793955334,0.00926454122309474,-0.0148432748348447,0.0226437956220873,-0.0923705590442826,-0.105697749634824,-0.0754114515095723,0.0129046011930671
"927","jschild",1,50,0.105095961399587,0.15106310383089,0.0832836733223223,0.115067747390778,0.166143644476374,0.0828484905955332,0.210069222515683,0.230591084116411,0.111692368626788,0.189769853122371
"928","sschild",1,50,0.209249500832699,0.344325254584289,0.0804321866988195,0.217679862617796,0.361041590148295,0.0785775783393935,0.411810932192874,0.38634798748138,0.303270752931509,0.0744870269594207
"929","connected",1,50,0.0606323772267313,0.113838161083429,0.0102521316342994,0,0,0,0.0369438418354545,0,0,0
"930","hhmale",1,50,0.0613469092540045,0.188943611312359,-0.0459528209058742,0.0812969069315131,0.208038637553398,-0.0442042311271601,0.0326468640062148,0.0880376478769466,0.0906056839056101,-0.014653274419109
"931","hhmarried",1,50,0.331728468101312,0.759896444410928,-0.0623020313620087,0.358726714327181,0.803761643477057,-0.0597260953908273,1.73847535473443,1.79131542483435,0.925066014008095,-0.0758049707865375
"932","hheduc2",1,50,0.260101934453437,0.40090048186604,0.142225083790322,0.282646135878765,0.437023941644347,0.144480185285358,0.719750593371594,0.730251368659545,0.324575136955176,0.11411145042932
"933","hheduc3",1,50,0.110938330865205,0.0977108420318419,0.148165037278495,0.121755131864173,0.10388342533508,0.152457913834538,0.169736204727489,0.165132187129782,0.126591128032873,0.277835001491507
"934","hheduc4",1,50,0.403614342394146,0.663433773563007,0.180074381766171,0.423535892494398,0.717492607287401,0.18370128204775,1.22309923436425,1.26988871665255,0.519367237151245,0.110821401142955
"935","higheduc2",1,50,-0.0924009901283995,-0.157272772266811,-0.0445465926723631,-0.0975309863837328,-0.159009093056805,-0.0467984088177426,-0.628423690195988,-0.891403330426013,0.00266630293097105,0.354671204148645
"936","higheduc3",1,50,-0.123503484653191,-0.14353306357584,-0.111684053379796,-0.116972160992499,-0.125477622639171,-0.114061241890889,-0.50803843517492,-0.750152038902015,0.0252661491664846,0.365267261690033
"937","higheduc4",1,50,-0.122987923887942,-0.185360258765046,-0.0537155622506749,-0.0992409024196988,-0.153085381819984,-0.0547253023976666,-0.639171774768995,-0.934293467558567,0.062769508111935,0.434205037927847
"938","tfloor",1,50,0.239866029316275,0.450745130725532,0.0427699802915091,0.268011014587635,0.510403417458515,0.0409007767937768,0.980879806822103,0.949955601309712,0.438764405593053,0.198906837572977
"939","twall",1,50,0.255100064501892,0.404170861580358,0.117207018642877,0.260263688126781,0.417323679725731,0.118217418748242,0.548986309604625,0.584111234078063,0.351146936470025,0.0143762366646303
"940","toilet",1,50,0.368750215309512,0.711631385201211,0.0572508290433645,0.388381647053835,0.740901450293579,0.0545163586264346,0.97032244118231,1.00418410657734,0.64328975293633,0.092143972360596
"941","water",1,50,-0.112810600403626,-0.0969416373223727,-0.139474406654147,-0.123678212279556,-0.120084517470416,-0.137906394374787,-0.306471940316169,-0.369069142507163,-0.111991284255102,-0.261833277317639
"942","lighting",1,50,0.249024075761273,0.406147627187829,0.114064151333958,0.243308357610506,0.399965611765403,0.114842562024781,0.573254609420839,0.568604889338472,0.425408803157827,0.105527947333474
"943","troof",1,50,-0.106272513471985,-0.104239414524363,-0.127575389819774,-0.104581158817448,-0.0934300688803048,-0.130654304479557,0.0357605126282784,0.140233430734927,0.132651727466525,-0.0515773375484562
"944","fcook",1,50,0.129990433329568,0.07457102721394,0.20769192221113,0.113879975252755,0.042048886574479,0.20579006095259,-0.163903568350198,-0.151860640713085,0.0728571382466371,0.248524492354472
"945","house",1,50,0.107613200993313,0.165901245403694,0.0496336673102467,0.113800194607685,0.199842294105825,0.0509231527281131,0.255153252075563,0.260200456793205,0.273908544744082,0.0648581922833269
"946","computer",1,50,0.392941658016889,0.316047766350767,0.498491394606429,0.379539658973099,0.293044865084347,0.499839540916902,-0.141179041450344,-0.179289729031505,0.503842942509457,0.431810864868667
"947","radio",1,50,0.113916144235998,0.199011283917413,0.049698397265746,0.129539625313186,0.222812755517968,0.0496833493428319,0.302899042702609,0.317182651848965,0.208683111017367,0.221127023377378
"948","tv",1,50,0.227848231857973,0.544196693179946,-0.0513025418928997,0.255042222443477,0.591652452635553,-0.0519513587687363,1.11148657647862,1.13956232385766,0.546135997661478,-0.145732448156934
"949","dvd",1,50,0.175814587619201,0.248288721717118,0.120984538079538,0.187683737295212,0.258045847948985,0.123262603253269,0.234885886376255,0.240579366278657,0.219334521135823,0.0679999518150256
"950","satellite",1,50,-0.0248085353398751,-0.18311299307145,0.141015992352587,-0.0428656505861164,-0.223827330901346,0.142506914687136,-0.634178672655832,-0.660987798132091,-0.32340547261775,0.213575562498578
"951","ac",1,50,0.506488887998612,0.621708540539644,0.423434289939394,0.499410679775829,0.632755881273581,0.416500187017893,2.84649079272049,2.85353652736646,1.52941940245683,0.225375182033282
"952","gas",1,50,0.150850395603741,0.11531034801203,0.202391416331404,0.143809420865539,0.0958229497362849,0.205311880080835,0.133041020722104,0.0906532553491559,0.198025980161994,0.0992006511909737
"953","refrigerator",1,50,0.47923319106189,0.79391668261721,0.209507865099286,0.482530750494428,0.807048278597378,0.209984460662076,1.17863429504629,1.22669126691493,0.743968350616032,0.2207905667595
"954","bicycle",1,50,-0.00695798168324217,-0.00858863129544488,0.00137018869420981,-0.0116190457160657,-0.0194101811997668,0.00312095953734422,-0.00531438240527684,-0.0464562243644887,-0.0738131542162393,0.126674937674495
"955","motorcycle",1,50,0.313263698699759,0.444726712125515,0.20433844013192,0.312757425887088,0.460711397927917,0.202653294898519,0.543131083687659,0.571552224675499,0.489083461182257,0.193929799686864
"956","auto",1,50,0.736254322419971,1.01411416668614,0.509274539536026,0.744669731703147,1.05455642450826,0.505058317543927,2.32057179449917,2.38540207917477,1.21278548889465,0.425817311815714
"957","hp",1,50,0.0762743767697604,-0.0269970792216237,0.178246434859715,0.06430797359091,-0.0395562970487053,0.178871206516797,-0.0480753887867625,-0.0456856823405469,-0.0984590653412444,0.0613439940453993
"958","jewelry",1,50,0.161580324666039,0.302272923163313,0.0507689858219704,0.17998407483435,0.314061002715934,0.0501754977664124,0.399432970307814,0.388360120808645,0.308173065723547,0.0918623866961759
"959","chicken",1,50,0.0838866558893838,0.107323774454332,0.0605028681882085,0.0917024236138609,0.128643985966971,0.0608520208701902,0.21125920348059,0.213905393694558,0.0664973742059403,-0.0164931979578344
"960","cow",1,50,0.120087466884816,0.306310578090395,-0.0528567761582671,0.14210470839013,0.348028362270147,-0.0503897929190516,0.508029125850978,0.611209125047373,0.389919492978767,-0.0282310902338341
"961","credit",1,50,0.0414805888888893,0.0597836618820966,0.0279916080271335,0.0388330124177552,0.0543134420267613,0.0305360695049123,0.0603205521999321,0.167027175887596,-0.102227997833418,0.0688792404179054
"962","hhsector1",1,50,0.245690596266825,0.35448390567331,0.153782348048425,0.273020322120681,0.39276167686036,0.15992850060984,1.42189204711546,1.42035689947907,0.398602292978189,-0.0922878887392463
"963","hhsector2",1,50,0.0556341347822352,0.0401682009008147,0.0834986251198016,0.0720907060852344,0.0678759321084291,0.0908700439743745,1.03833268656867,0.973652185088104,0.187511493246437,-0.179523956809159
"964","hhsector3",1,50,0.213513794461356,0.258127648817163,0.174490308949283,0.218651856615633,0.284681163865022,0.181400293240579,1.22776995692133,1.21210530069487,0.392040928842312,-0.020267016362389
"965","formal",1,50,-0.1129441911547,-0.217052487644576,-0.0130081382327016,-0.107449877499659,-0.207861110127203,-0.0179985832817148,-1.57456580513995,-1.89129944568268,-0.189467835884573,0.429211197509712
"966","informal",1,50,-0.110312548052444,-0.0920165692456881,-0.138892714649754,-0.10816558173764,-0.0831979755306054,-0.144306753907534,-1.37223106023195,-1.72204656169056,-0.0302876257055202,0.216347623179929
"967","hhsize",2,50,-0.418022662733543,-0.245184309839768,-0.629504412778537,-0.411108821425454,-0.231349885403015,-0.627709840754801,-0.21459914021301,-0.200883728838836,-0.0438363784090579,-0.903339317883572
"968","hhage",2,50,0.129932366555162,0.244311234493186,0.0145070126126811,0.118345385522548,0.237395617117208,0.0102808049366944,0.267932643225359,0.25665304969168,0.157959831544319,-0.030750022367869
"969","age04",2,50,0.000587735795837904,-0.015475423203455,0.0237472485870989,-0.00235196219002625,-0.0216643525493715,0.0211758631873999,-0.0313531024640979,-0.0284616975939693,-0.0905653033662169,0.0835877705866047
"970","depratio",2,50,-0.119097707059849,-0.0704190958280394,-0.186203917173276,-0.130652337472072,-0.0803798060227953,-0.185415032385934,-0.0678442393147808,-0.070826760467268,-0.0636606362157763,-0.279380148664135
"971","pcfloor",2,50,0.217571388356555,0.207229972480447,0.257787202186311,0.219597629777835,0.208780901593372,0.257584765990332,0.174000503838937,0.241773298432015,0.3020447152625,0.226938101337358
"972","eschild",2,50,0.0557366692758448,0.0894514597254013,0.0257292763238933,0.0530554281718333,0.092625120442684,0.0252489823799059,0.066320554103983,0.0697878063202433,0.0427515591539248,0.0655698137666602
"973","jschild",2,50,0.10717932034064,0.139088098523885,0.0850471923321413,0.107602639485637,0.136227508222581,0.0839083149222673,0.126930327512447,0.109728560206271,0.0611248296803711,0.14845065819046
"974","sschild",2,50,0.0908169077184211,0.10964163235826,0.077020891595786,0.0893453922751693,0.105089000898768,0.0793871459940819,0.0803292023867366,0.0756012951903256,0.0753436874834485,0.069234342267393
"975","connected",2,50,0.0104982713408797,0.00750999298960209,0.00984550175655919,0,0,0,-0.0301314823801561,0,0,0
"976","hhmale",2,50,0.222264722081431,0.469205628470174,-0.0257012173053877,0.197842696734547,0.432507583404005,-0.0261164108157014,0.327786829875243,0.312295001864192,0.308988098978795,-0.343476203721482
"977","hhmarried",2,50,0.295198782757523,0.677508514632567,-0.0710169260070219,0.280096895801249,0.658706531754291,-0.0688538973684604,1.1243320684946,1.14089990037332,0.855261760222687,0.137585056351108
"978","hheduc2",2,50,0.214298926078465,0.306486801671323,0.134140666852923,0.200921087020169,0.285112315744525,0.135025668278644,0.312454636815362,0.342632756820291,0.189753919380034,0.159735123521403
"979","hheduc3",2,50,0.0509388450511902,-0.0330613128921183,0.139485840489471,0.0473934696716859,-0.0476845122563164,0.139114814737306,-0.139348633929141,-0.130364680280428,-0.139620129128128,0.25796734574373
"980","hheduc4",2,50,0.24163986865376,0.351331597507792,0.166307498829194,0.2421841613768,0.341839393471903,0.166610281494455,0.408378996922598,0.403370834116473,0.307425142737608,0.220286714367437
"981","higheduc2",2,50,-0.0471069795960479,-0.0711818498542024,-0.0269253249704533,-0.067447224239557,-0.120804537573934,-0.034423563878086,-0.137781272613533,-0.262814445133505,-0.146254616562776,-0.000520167042402008
"982","higheduc3",2,50,-0.137600829733859,-0.192095108147522,-0.0912052577852793,-0.160245499336184,-0.234696225353022,-0.098974398614798,-0.199211778313944,-0.32591381403474,-0.244630083030161,0.0710642809570315
"983","higheduc4",2,50,0.102091667028749,0.241697987184858,-0.0262208145935826,0.0800764462650497,0.205957644421719,-0.0312158212666244,0.242352911192866,0.112810825433104,0.121644891460244,0.0828404352148438
"984","tfloor",2,50,0.200877899916222,0.375348535768913,0.0433183276275912,0.164021170420447,0.296964483344318,0.0423231876532883,0.445657256523202,0.35711364163406,0.392820246457759,-0.253193467409821
"985","twall",2,50,0.183805620876683,0.273223723641429,0.118566265134732,0.176058457601489,0.255418778103854,0.117744823458433,0.23769009118683,0.264300953514488,0.332129292886594,0.192194195206977
"986","toilet",2,50,0.25761473713258,0.481887888033444,0.0530074960015396,0.261304718615503,0.496288282940487,0.0524185213848082,0.604234551739134,0.601482101607084,0.466332505910707,0.0812277568042834
"987","water",2,50,-0.0458907319357755,0.0353514415371998,-0.134665240991167,-0.0702717922270615,6.56981319123851e-05,-0.137425086221363,-0.0431540815876897,0.00751540583521208,-0.0382111402145318,-0.194402778978035
"988","lighting",2,50,0.207042968834386,0.305921470748248,0.117987148320112,0.19917428611897,0.304730209703967,0.117246021330264,0.274946954637337,0.266611711664893,0.352731492592385,0.051949069481112
"989","troof",2,50,0.0117644548314521,0.146319168273152,-0.126414567348278,-0.0254273528081346,0.0849270009739265,-0.124634962322045,0.131100495476191,0.22133875821104,0.272983757194829,-0.160989970361325
"990","fcook",2,50,0.159360766210182,0.13153631860937,0.209824880482464,0.172072648068612,0.138904180471577,0.209142738331949,0.133667031077715,0.117190300196337,0.100453694603859,0.283900115354989
"991","house",2,50,0.102606094057722,0.161586303012422,0.0510048909529836,0.0840603708270613,0.119102283045475,0.0516133067711851,0.142458925188847,0.120171469420208,0.148376642787341,0.107917148861536
"992","computer",2,50,0.335194426028575,0.191061400658918,0.494829234160054,0.327661938371864,0.178874626011452,0.49452134609299,-0.0848451596712244,-0.143199407198258,0.5644730294938,0.407342422952351
"993","radio",2,50,-0.039023884052332,-0.127859698233454,0.0453328982339283,-0.0343755134737386,-0.116628406313905,0.0481482414922731,-0.212961040682579,-0.216141487335435,-0.15921952809883,0.0373295124856142
"994","tv",2,50,-0.124594054698703,-0.193903328389134,-0.071891984438325,-0.123174003299939,-0.187523913627915,-0.0712020455328095,-0.299974412739211,-0.305110015265774,-0.237724293841326,0.0709016401906948
"995","dvd",2,50,0.10884101992351,0.0976174481934761,0.124724632173804,0.106700246714487,0.0969910010205528,0.124285065212108,0.119641748699021,0.13701547769261,0.106496285809418,0.0606295813866935
"996","satellite",2,50,0.153926950442613,0.180187662975329,0.150088302368558,0.141169213073366,0.145841929861887,0.154088918312477,0.2021297343548,0.154226986790939,0.228405452383725,0.120925252503118
"997","ac",2,50,0.342190968962272,0.335522796966827,0.379569340623947,0.34542793704098,0.338094556013604,0.382127838899781,-0.00907592793028657,-0.0356162352960023,1.29005632147861,0.407739311821837
"998","gas",2,50,0.274570355477886,0.349250105034254,0.207910181244632,0.257074345334328,0.34113039525341,0.206418479149461,0.396075264140645,0.360353035702861,0.339965223280419,0.188770503356277
"999","refrigerator",2,50,0.409311787014029,0.638507921847758,0.20796349885963,0.411731330584386,0.634322824685027,0.207573918927998,0.711278733656958,0.726188806913011,0.645121716346098,0.220583406285953
"1000","bicycle",2,50,-0.0433117050893921,-0.0977626838043691,0.00316026663368872,-0.0513495164187513,-0.104364593791299,0.00261788133600729,-0.11875917276448,-0.0935053918226562,-0.114561501579813,0.135536287883899
"1001","motorcycle",2,50,0.324534807314098,0.487131122533822,0.204716627871912,0.330447364581121,0.48841405790638,0.204962250932825,0.574994604233569,0.606006559258863,0.448482961422989,0.182630648371447
"1002","auto",2,50,0.792624298360213,1.12476314012237,0.520049085893541,0.793820146454919,1.12803217771359,0.518729477401165,1.69985946023771,1.67245423036654,0.940180711220736,0.536969325960442
"1003","hp",2,50,0.111282774437216,0.0539945660546284,0.177590691719217,0.0927745141556142,0.0370149750891811,0.177562211957039,0.0212510270524767,0.0396370967951422,0.0188711949885472,0.115402688250966
"1004","jewelry",2,50,0.128430608794912,0.200059519884478,0.0496694119444614,0.113026215996704,0.189090025931063,0.0504452190618504,0.211178071689614,0.222126864137865,0.16353476019838,0.135327603083801
"1005","chicken",2,50,0.0553162417358324,0.0433726600232625,0.0564298914732269,0.0396416495425962,0.00946537087157821,0.0584824599431378,0.0607209217836732,0.0187684402590235,-0.00525580699954224,0.141853044481766
"1006","cow",2,50,0.209846717934227,0.494054379601246,-0.0495568411897142,0.202407298655136,0.467625001565308,-0.048532973712245,0.687907180917801,0.704201223051342,0.332009069718997,-0.138842449585768
"1007","credit",2,50,-0.135570934213221,-0.3147603870483,0.0170129878759006,-0.152394889575742,-0.323496106784391,0.0154044509169499,-0.494307070618682,-0.473073612805318,-0.200766455752174,-0.0110634448110231
"1008","hhsector1",2,50,0.16872890345279,0.23631821321012,0.0981043956370156,0.121708233315903,0.170295409944545,0.0863972862270037,0.507983647882221,0.555405684809258,0.0560809020157976,0.031293171138969
"1009","hhsector2",2,50,-0.0783571962164305,-0.188845830320713,0.0254638839198677,-0.0980012303378427,-0.227157376179223,0.0134470966278104,0.0495048406514496,0.0624902598913636,-0.248680038896245,-0.0422958408950367
"1010","hhsector3",2,50,0.117540258854719,0.121120170219599,0.12017338302211,0.095357347710289,0.0754848110545939,0.108629588787171,0.381982511919682,0.387242277407183,-0.0305640751562615,-0.0368493675696272
"1011","formal",2,50,0.0396325907812003,0.0536849394411533,0.0260333383420903,0.0266505764031466,0.026178532982734,0.0367233719088786,-0.767387367730722,-0.923917881783317,0.337003569850733,0.343020066224731
"1012","informal",2,50,-0.263922184885348,-0.424872072925032,-0.105503146481019,-0.260868666720855,-0.448885938445385,-0.0942668937318454,-1.26838904764763,-1.43496464388842,-0.0698574623590179,0.163335746493711
"1013","hhsize",3,50,-0.403031847822594,-0.219326284516309,-0.632144109972535,-0.402274758907216,-0.200035492774494,-0.630429877900467,-0.196284142163954,-0.131434628305685,-0.0869992170381789,-0.590412932590776
"1014","hhage",3,50,0.136966047464466,0.283089815217176,0.00958305531110462,0.114627152358116,0.216456201022918,0.0110220440334769,0.383458063250535,0.36407813342164,0.224857369370153,0.145340750487355
"1015","age04",3,50,0.0272496693855908,0.0265519946852606,0.02473449942368,0.025571036899888,0.0385428250262694,0.0239326777342747,0.00232158265610774,-0.00613753092823906,-0.0824657953019036,0.293232493177471
"1016","depratio",3,50,-0.112454351610957,-0.0447246562841065,-0.186136918268863,-0.110129701323624,-0.0321455142777354,-0.185721077084934,0.222617435440325,0.166309207016269,0.0911528509000493,-0.489418486472184
"1017","pcfloor",3,50,0.521582306828797,0.852439821969647,0.263699080116266,0.432827709741181,0.650096550119273,0.264511153648495,1.44762221317039,1.44039331150539,0.663740432072264,0.155922627211531
"1018","eschild",3,50,0.0466822112163171,0.0520792040378007,0.0269268039616066,0.0523191425546788,0.068795618296705,0.0257173120387365,-0.0151471148661202,0.0481941288490409,-0.0551308032027085,0.138830240942472
"1019","jschild",3,50,0.0875583911278792,0.104144887759008,0.083507759916808,0.0772203676702582,0.0845311855671231,0.0843265383006254,0.0891593744477113,0.0817123292493242,-0.0131942804887552,0.131215536383013
"1020","sschild",3,50,0.0751536552434418,0.0812085312949953,0.0772675745832144,0.0674895584790135,0.0772665227049712,0.0754804759501973,0.170573967412928,0.129369027290571,0.0470117639537128,0.117003826883738
"1021","connected",3,50,0.0540519764052305,0.108794062197818,0.0102583083964132,0,0,0,0.213280507867625,0,0,0
"1022","hhmale",3,50,0.155849400305035,0.370464494687452,-0.0391107153966889,0.096668226204213,0.257453313224386,-0.0461564286154736,0.103666538580336,0.0713936882850184,0.539907915037717,0.0935092670625778
"1023","hhmarried",3,50,0.27523290842777,0.653945715233419,-0.0706531534420738,0.214989962281672,0.523681209033056,-0.0634628918002324,1.46242678592798,1.40034701760938,0.62624118678173,-0.590871619139925
"1024","hheduc2",3,50,0.0522448584364547,-0.0123440722022335,0.125920519961476,0.0621723905405049,0.00414783933384582,0.125405083199888,-0.13535376383858,-0.123515280794762,0.162676991257166,0.298732356566171
"1025","hheduc3",3,50,-0.016191304346696,-0.169705476046829,0.12872528404165,-0.00810801900424046,-0.140493636878921,0.123628720603319,-0.784015543908027,-0.665096599815852,0.0531352845955611,0.232124558176401
"1026","hheduc4",3,50,0.0997961224334899,0.061868265246022,0.152574793855572,0.0829366477071514,0.0244393126056076,0.14981468451242,-0.55803041215602,-0.412372285032537,0.254956112454443,0.609127867486411
"1027","higheduc2",3,50,-0.0960922460357405,-0.190111119103041,-0.0207317703866421,-0.0865511848017325,-0.161379748210262,-0.0152663549553236,-0.0626715163249716,-0.145810995850085,0.00149708998971713,-0.108195149068771
"1028","higheduc3",3,50,-0.0284113039837365,0.0167863528077355,-0.0836605868587598,-0.023156334252608,0.022112486691108,-0.0747961437492529,0.598517317883449,0.444549944376049,0.210358603041356,-0.249086446941674
"1029","higheduc4",3,50,0.0979186297340051,0.219625824850473,-0.0164066130712087,0.0980675026867128,0.213730610534839,-0.00591528289550828,1.00678776387866,0.855134054343405,0.427041793034722,-0.211066052026439
"1030","tfloor",3,50,0.292654915304655,0.574511279158686,0.0430403567592588,0.283863586391911,0.527291663049641,0.0476009356819156,1.30275362013356,1.30943537766178,0.605053138962863,0.0976131482602326
"1031","twall",3,50,0.328793694613131,0.580567013271714,0.118121855119917,0.269587174146126,0.435145843182184,0.118357820260604,0.753763515586452,0.744217658993256,0.414639831403676,0.0220279605759707
"1032","toilet",3,50,0.261398345655293,0.489083064945609,0.0503783992094372,0.207152429503228,0.358787829313651,0.0526325897345418,0.657416103270929,0.619588084741638,0.402677023361879,0.104461778535878
"1033","water",3,50,-0.14235575196202,-0.140614662011329,-0.140998493476998,-0.121637949702152,-0.126768063446323,-0.138185930359899,-0.366433581034738,-0.445847841461781,-0.106895975353097,0.0952563742178032
"1034","lighting",3,50,0.245611068656542,0.393116088063548,0.119764587546741,0.193132541450574,0.275389207651691,0.115920235813528,0.459610105724911,0.393093723635637,0.51186180476849,0.156485579213818
"1035","troof",3,50,0.13795932969735,0.389438762668162,-0.124402687470539,0.0302943220657786,0.176163539651534,-0.123944104970069,1.22742120192689,0.745360708540025,0.314106204795672,-0.447065013622052
"1036","fcook",3,50,0.1565164238822,0.122177188348085,0.207162236607899,0.125157103400586,0.0592590750916457,0.20555397580226,0.0267207816265128,0.0298924355505609,0.137369464451515,0.223094167858193
"1037","house",3,50,0.182624719905377,0.338667450302994,0.0523158520966566,0.158233343034901,0.266423102912162,0.0525828859799334,0.462218056142344,0.475613274973974,0.346233179624051,0.0418735881877901
"1038","computer",3,50,0.461513112395899,0.441221083566343,0.515208754606313,0.435924666973301,0.388469598465213,0.51024345584992,0.164287081712943,0.231441497035951,0.58535138185051,0.578388002009872
"1039","radio",3,50,-0.104252168813639,-0.265889832269734,0.0459918974666507,-0.0863790817106314,-0.223577588019692,0.0463531194252018,-0.425982550805644,-0.441288575388678,-0.166472952400598,-0.0328519010577551
"1040","tv",3,50,0.0629307109782315,0.222823464648491,-0.0685473902761786,0.0423446273010276,0.158276143583994,-0.0690292032740644,0.39682587932303,0.324408166338358,0.0204059570097798,0.0623629249865861
"1041","dvd",3,50,0.408425715415797,0.743056217286382,0.129855976935895,0.332984687737961,0.562922456505522,0.129675042044026,1.05623047977286,0.987233585568119,0.534218210926373,0.365456365945261
"1042","satellite",3,50,0.192505541519199,0.23554946697903,0.15365785798282,0.163310880531739,0.184686482330501,0.152581125187533,0.203056347096618,0.287792251569518,0.376877539329653,0.0957823693034908
"1043","ac",3,50,0.275960432416023,0.213497882134522,0.380210863133969,0.268786993925992,0.181392296717653,0.370550812638817,-0.937453438279789,-0.985903479849194,0.512516975699545,0.515435231107049
"1044","gas",3,50,0.169149529231272,0.153483424913844,0.203449687004878,0.133921043151978,0.0784385120260175,0.203307484531386,0.0169413682974738,0.0642848926310321,0.02786620571943,0.329976711690031
"1045","refrigerator",3,50,0.424291918341332,0.674792163418235,0.209947600077087,0.358501936936287,0.528094744974807,0.210649089678409,0.901930348487959,0.90256090075234,0.523721149661368,0.0922604231408331
"1046","bicycle",3,50,-0.147516848279894,-0.28176273414759,-0.00168721697630123,-0.120188653091992,-0.243541315926551,0.000322145095279911,-0.456246421423702,-0.498739637450846,-0.263051598787066,-0.0925872657626678
"1047","motorcycle",3,50,0.425181291976182,0.690533583132739,0.206636497755192,0.33454831456092,0.488602552515958,0.20475692863741,0.683730983560397,0.610416226025526,0.577057228016251,0.172237937376024
"1048","auto",3,50,0.60690932881509,0.776067903165235,0.49280838350228,0.558967661566064,0.65880461563583,0.492496991215139,1.33375096313246,1.33570166583877,0.844442607440732,0.406460323678369
"1049","hp",3,50,0.0837930606046777,-0.00770189949206653,0.17726207193624,0.0720333315481176,-0.0268390421811983,0.1777807039141,-0.355102627216119,-0.260752365845028,-0.0237215727630977,0.0592682182994079
"1050","jewelry",3,50,0.0504267445057331,0.0711798816973788,0.0483158491317798,0.061976958464747,0.0608380133068522,0.0494611348166701,0.0158561987385902,0.0263987373721408,0.104973402976389,-0.030537624550007
"1051","chicken",3,50,0.0122665150110151,-0.0288418247296776,0.0592837894735102,0.0208393175765737,-0.0119422051324611,0.0587180442538483,-0.188386863135555,-0.118825609707058,0.0997319836987938,-0.0380991460208365
"1052","cow",3,50,-0.00440398273354533,0.0429064263636958,-0.0565138347831584,-0.0426106628576517,-0.0229046676308838,-0.0595353357995272,-0.229322906474281,-0.243298624536118,0.0576855251338931,0.0203662193745344
"1053","credit",3,50,-0.0942650068436164,-0.225385389999246,0.0195811791481393,-0.0853417636056368,-0.197366897014167,0.0206342120084509,-0.514315860881429,-0.558419196387591,-0.206065382529321,0.0408153429456108
"1054","hhsector1",3,50,0.0596188637693575,0.0812872543544066,0.0481346718961649,0.102041303763249,0.117962106067131,0.073931830909206,1.16900124708795,1.06984294990522,-0.090928523705079,0.66013349995995
