"","parameter","rep","CBT_ncomm","Hybrid_mu_beta_mean_noelite","Hybrid_beta_rank_mean_noelite","Hybrid_beta_micro_mean_noelite","Hybrid_mu_beta_mean","Hybrid_beta_rank_mean","Hybrid_beta_micro_mean","CB_beta_rank_mean_noelite","CB_beta_rank_mean","CB_DU_beta_rank_mean","PMT_beta"
"1541","waste",6,15,0.285944054471004,0.373588486287352,0.246977273348578,0.25532108719384,0.290215621687976,0.231623043962923,0.694080506309957,0.841418423605001,-0.481792671621532,-0.15431102890695
"1542","male",6,15,-0.420607208827089,-0.390258077939099,-0.472122686244669,-0.389780669076158,-0.357773597029214,-0.462616372509376,-0.0718555222233278,0.00892850569271937,-0.375678309171709,-0.164737540452394
"1543","married",6,15,0.211528127512017,0.362147485218747,0.0852259670361898,0.196782676581922,0.324400751453973,0.0947371811172372,0.356992399818689,0.544035493980359,0.545155372710324,0.126895424244749
"1544","widow",6,15,0.22287214119257,0.0159750807874991,0.458959062938424,0.312213376451985,0.190999242997754,0.468193598114438,-0.330119275239201,-0.293778972595217,-0.0690664500621783,0.554555972896002
"1545","minority",6,15,0.214954518389728,0.545948192448346,-0.0977722778456016,0,0,0,1.00676155925917,0,0,0
"1546","primary",6,15,0.111139630975301,0.144596920436327,0.0873424752216407,0.107073599257815,0.109049899112128,0.0968825012802301,0.0850229031441297,0.262661765684573,0.160393909815634,0.267089782455162
"1547","secondary",6,15,0.203639022896799,0.276928625201807,0.155451623659429,0.211091693597457,0.271230243956789,0.163728380187636,0.0801739160494543,0.242915866585648,0.156167040249847,-0.0201132794535042
"1548","tertiary",6,15,0.200034653822167,0.421225976083558,-0.0221947078157998,0.119335766569966,0.309983427429525,-0.055576136708406,2.23905996687104,3.62516075898017,0.883912218544979,-0.102275901713185
"1549","literacy",6,15,0.0611844368043529,0.0559880054908698,0.0595161289494135,0.036990964134004,0.0317491055013665,0.0549596989260519,0.11602051217792,0.150213933082456,0.185478948716472,0.152092874713711
"1550","agriculture",6,15,-0.0011869247469156,-0.201126233979386,0.196006966669587,0.0345777400190379,-0.111351621575981,0.197554945132119,-0.2324207355704,-0.198506539196077,-0.107632122372191,0.0812956282266903
"1551","cart",6,15,-0.0326311491771375,-0.169050516380581,0.0841728621380488,-0.0148364614569757,-0.130752176911384,0.0901149936329856,-0.199080345037697,-0.304722138888985,-0.275025092287841,-0.120868914981174
"1552","plow",6,15,0.024362375098185,-0.0669326990408445,0.109155568764501,0.0354406914804377,-0.0252938635434671,0.10065344313148,-0.180471231182611,-0.278316462262245,0.00489773508219306,0.319429132593345
"1553","bike",6,15,0.0289412923438377,-0.241993478396124,0.298908373042096,0.178073833403336,0.0690041791933699,0.306348118099766,-0.378659546767375,-0.0568408781577689,0.0733082402102528,1.13917754249674
"1554","motorbike",6,15,0.39248240639985,0.741409103969634,0.0918380083750658,0.324087617144098,0.599807233007248,0.0881068398713097,0.721106481441703,0.824253921477481,0.763217737942068,0.298544621052474
"1555","car",6,15,-0.145818902972333,-0.0902548929919587,-0.219935001908977,-0.235198740337585,-0.204265001758031,-0.264993989178212,-0.71764854102353,-1.03180815310639,-0.643647678025992,0.713624439817949
"1556","radio",6,15,0.00278894895613,-0.0552949590970872,0.0631478468324615,0.0284450861100279,-0.0112313909376885,0.0706407012381171,-0.0102067911702991,-0.00970117416144535,0.0308724414254637,-0.23370445758232
"1557","tv",6,15,0.298041067863042,0.467617524413705,0.184870353980782,0.298510974323106,0.404904879464669,0.194287945413503,0.259049571381479,0.421896115493634,0.151713582123205,0.188049305854012
"1558","fridge",6,15,0.0369564660684422,0.209405245514621,-0.135252057265193,-0.0344683329629649,0.070095227487094,-0.145489112886165,0.77444835504208,0.603732608250738,1.41950088653904,-0.174602491630227
"1559","kitchen",6,15,0.444363352344553,0.506669586046499,0.435941539409117,0.393953820201819,0.428603138231051,0.411655532263549,-0.624213613322688,-0.837215341498823,0.947359880108916,NA
"1560","horse",6,15,0.172654862069618,0.393861037085836,-0.0279813643160474,0.0812045897938909,0.219063606984766,-0.0382929064802614,0.545666817472188,0.606834360344167,0.388567886568818,-0.0528107432950124
"1561","goat",6,15,0.275190559436866,0.445884509480669,0.107252723426272,0.231106795856338,0.377084206349052,0.103166118413583,0.556352741210415,0.631080940128908,0.658446868960274,0.204743472557834
"1562","chicken",6,15,0.112822340074207,-0.0616817006775333,0.298795990937648,0.162725231311046,0.0327270318671335,0.302444905468988,-0.233510733668023,-0.116710993016504,0.162187162099647,0.0429971179813891
"1563","bullock",6,15,0.176193098846317,0.327592120503405,0.0367614360089181,0.134413350254305,0.241865978342762,0.0474389562058206,0.223076264048386,0.554698066842734,0.346171487123806,-0.00768682746118355
"1564","pig",6,15,0.133402535529231,0.172099896944451,0.119658823004247,0.17612281308279,0.225029197234115,0.135732713949186,0.257074919379289,0.17286654217918,0.151627130062749,0.201339774268707
"1565","rooms",7,15,0.183861723066798,0.359153628415243,0.0192578687775063,0.149151013545397,0.310392565278879,0.0170685912802528,0.362145358079292,0.314294202116385,0.0565147116435437,0.118652634931902
"1566","hhsize",7,15,0.0930056458837423,0.341309254583518,-0.148011071130093,0.0408776369702094,0.251939162988791,-0.160306707110202,0.408073413111552,0.321939819347293,0.409948711663444,-0.755587768839672
"1567","age1660",7,15,0.0610412859673867,-0.0201861872758437,0.169064312159738,0.10592496109295,0.0464500170139191,0.178373423504437,-0.206038257444322,-0.113263750196802,0.0481764624936357,0.323195978636495
"1568","age60",7,15,-0.387399110347739,-0.472023030383822,-0.3560560124503,-0.31872225253097,-0.347178197673201,-0.340563119294514,-0.708209652748989,-0.502231898192057,-0.245217686643937,-0.379638677861647
"1569","floor",7,15,0.37373526498052,0.544090509733303,0.260174333083919,0.420669880811805,0.623749379470084,0.277902243278473,0.581435178872387,0.361766125319109,0.437566707818916,0.613310150155078
"1570","walls",7,15,0.282224705268987,0.504605859667717,0.10063761776048,0.332806813849005,0.608674976243773,0.11478612956575,0.714458759275456,0.578128009997455,0.560921732167727,0.427796636825916
"1571","roof",7,15,0.172509570036701,0.494564294809974,-0.133066864760423,0.167832294115539,0.489232155893152,-0.129018605661785,0.702756085060731,0.493572274815777,0.451998304490243,-0.574799038442593
"1572","toilet",7,15,0.0504043980086632,0.0829084703614141,0.0249600948834939,0.0754613918900924,0.115464822754843,0.0398946281025729,-0.0596050698555234,-0.102122366225433,-0.0820028769291485,0.13135058329727
"1573","well",7,15,-0.0299281428590219,0.0349583621801307,-0.10068567330761,0.00316656680764531,0.0804138193272733,-0.0872259801260594,0.0582342826818374,-0.0874417994015484,0.0338834404661923,-0.183327639151452
"1574","water",7,15,0.14744020179276,0.301491699943924,0.0298893633886732,0.269603671190987,0.510259570563262,0.0493727428568259,0.418530509985284,0.359166348825107,0.464980395141355,0.138597870545024
"1575","waste",7,15,0.240297327811482,0.283124345278081,0.226191738277711,0.257645137990104,0.3076256622087,0.230338227197336,0.476695502426689,0.497862105264367,0.634317174064818,-0.223978591699221
"1576","male",7,15,-0.654756869276079,-0.860965328504481,-0.533071011777211,-0.660786304373043,-0.863392126328809,-0.536119601037957,-1.17505334146243,-0.906286534061354,-0.988578015524774,-0.239489766000604
"1577","married",7,15,0.0470313719452465,0.0120201337376998,0.0722431495721943,0.0771433855596549,0.0745084122886558,0.0808141072017754,0.0750751610286912,0.120835951738904,0.216506911175688,0.110941720095585
"1578","widow",7,15,0.304576109849471,0.151744300750937,0.502761950666058,0.345748944052751,0.215448060492298,0.515040604110407,0.41263276174711,0.274376786159352,0.469840982308278,0.442277442285799
"1579","minority",7,15,-0.206033869538376,-0.31265549445701,-0.129390241449722,0,0,0,-1.08091657759942,0,0,0
"1580","primary",7,15,0.0275990906989406,-0.0159539695682414,0.0744802754584567,0.0855939003835958,0.0902495990752357,0.0958794883731194,0.0169833900129088,-0.0520228026591144,0.107364954085903,0.0186729174527514
"1581","secondary",7,15,0.0865041141252223,0.0370462676125468,0.144142167022595,0.116518054367594,0.0880948085622391,0.145435776900861,-0.105074890729196,-0.0743332816208893,-0.00340351882292045,0.197998654668165
"1582","tertiary",7,15,0.255455654441111,0.517631331836701,0.0207956914858281,0.20029829082432,0.457505829226542,-0.0352348957508461,1.45227646284429,1.0405881006614,0.958336655229277,1.11037568526494
"1583","literacy",7,15,0.14103304162022,0.232648474813472,0.0663479012401127,0.169314955337503,0.300828637062688,0.0567233166938267,0.182369016578891,0.148519446359716,0.234945091716797,-0.0505653442842788
"1584","agriculture",7,15,-0.279159600654889,-0.756472429876933,0.169161774036113,-0.201998791068349,-0.600159085730915,0.179033125495596,-0.893158569307102,-0.677311226071294,-0.503693665070596,0.0846119627913452
"1585","cart",7,15,0.136650945287677,0.189385844566845,0.105073054128648,0.139598742234578,0.185054238240403,0.115517418868546,0.256477730265258,0.15578518383938,0.0431551911163556,0.125663518560997
"1586","plow",7,15,0.047704739036575,-0.0362201066387632,0.116976314875054,0.0188412840935179,-0.0755915640027288,0.100282582712692,-0.0536442303454841,-0.0590904448801532,-0.0961852694929227,0.0110567043210898
"1587","bike",7,15,0.143167543646151,-0.00798253309914668,0.319229993868797,0.244423602231452,0.215704388591181,0.315839696600054,0.0932815203886978,0.17333678168707,0.301279134206309,0.49393129122297
"1588","motorbike",7,15,0.264422949504741,0.474380621629572,0.0843125796746435,0.285815452568792,0.524498599332302,0.0692078591150843,0.310102924405086,0.317847958475277,0.314282174114763,0.402857355403677
"1589","car",7,15,0.0403271475373435,0.249859046448483,-0.145381279597363,0.0376150351266378,0.217824247881185,-0.149129978186007,1.04806019249499,0.903484763493996,0.842343810021538,0.461504966305869
"1590","radio",7,15,0.0568528476155617,0.0668799429015803,0.0607730933795842,0.0689586343753185,0.0679409786726406,0.064910994246634,0.146299116771203,0.0908794951628113,0.0939866195673019,0.160057840408212
"1591","tv",7,15,0.256319946985318,0.385688144676325,0.172313629257061,0.253640623435153,0.372859282816718,0.173957116600917,0.400218079911622,0.280306143108656,0.361228171865036,0.328570896685469
"1592","fridge",7,15,0.210467201182246,0.501857456921225,-0.064288752812384,0.19167746337696,0.481213990123317,-0.0751625537900442,1.24339357760219,0.84593914932805,0.961214490228417,0.0938942509591205
"1593","kitchen",7,15,0.421071265821774,0.498988708239259,0.403579331998032,0.474276423855948,0.595006783303277,0.427678263247049,0.75693354907492,0.619166675008962,0.638074405188964,0.266241457647811
"1594","horse",7,15,0.0371602474597026,0.122638591714148,-0.041512460332242,0.0645986483416517,0.166328353377508,-0.0481869496227805,0.104120279401626,0.119171466978197,0.195093770025192,0.0454872342592099
"1595","goat",7,15,-0.00957239189211222,-0.100286340868496,0.0771328286518538,0.0345462288106742,-0.000927722492763407,0.0745889233233992,-0.0556091093697919,-0.0951709267936068,0.0410008120816135,-0.30629130834559
"1596","chicken",7,15,0.207137210657383,0.132471775903833,0.316850050213923,0.282830518469496,0.257353220763709,0.326484089459575,0.171027937980318,0.0997632986924355,0.149547225320607,0.286148463930803
"1597","bullock",7,15,0.0981969828332262,0.175416549544777,0.0287206448693499,0.102210958779397,0.150622122671108,0.0460031939143307,0.200437892402067,0.158702183627437,0.220944848339088,0.104921584923506
"1598","pig",7,15,0.115590069474388,0.119611802431286,0.123695526287527,0.146694060651911,0.149754605874326,0.144570458004661,0.298056109197778,0.187190368441601,0.157624917327705,0.205090533160737
"1599","rooms",8,15,0.106133930359913,0.207109913684441,0.0131249505021809,0.0963446632503722,0.207024583642019,0.0115913313264308,0.0504087904225489,0.0131745762501516,0.228183401378659,0.295355618523024
"1600","hhsize",8,15,-0.059020789362448,0.0408436188357449,-0.160965348082864,-0.0109944087836978,0.139926786390732,-0.165735077622387,0.230057028010281,0.26911928998546,0.379865024123375,-0.488633861030168
"1601","age1660",8,15,0.0476753443631227,-0.0872543361939097,0.181416799399052,0.0409626804759,-0.0874463997415611,0.177252856656581,-0.121800695448065,-0.114480318636295,-0.0995004943876554,0.532692589546938
"1602","age60",8,15,-0.123267811397281,0.0476948867531171,-0.319313218552012,-0.147721535331077,0.0154382921442178,-0.320230167182414,0.096421023326303,0.285683658991795,0.120275335854019,0.215163261023001
"1603","floor",8,15,0.566398193365367,0.904408018041911,0.283307128227289,0.574751558688431,0.906903443779955,0.296219271607536,0.744375166809475,1.04720546442354,0.949610065171076,0.204781487802593
"1604","walls",8,15,0.22964548175022,0.421323423271667,0.0952917182410495,0.266456594792198,0.435995111979377,0.113787973548368,0.501122698656753,0.581452033022591,0.503652986751126,0.382047397955411
"1605","roof",8,15,0.133428128270932,0.455711796411281,-0.137844690871608,0.118506568867621,0.383200524685855,-0.137089422634861,0.36602049060814,0.41690596647135,0.328853644230423,-0.153213738346839
"1606","toilet",8,15,-0.0472204110435468,-0.135227833271844,0.0208025972893964,-0.0951791150680733,-0.194732674401321,0.0237445208183988,-0.396631121579884,-0.41939738933419,-0.22385042045224,-0.0660048980333381
"1607","well",8,15,-0.057845104831912,-0.0275612253473814,-0.0983664020780048,-0.0826446836352175,-0.0949353706254387,-0.0919786338389662,-0.0488486211453221,-0.163618453183099,0.0157041685344094,0.332929717469059
"1608","water",8,15,0.161494427679071,0.314403974241609,0.0315767064829815,0.15590447314024,0.303061645674263,0.040123142576406,0.13827927530017,0.254107921423888,0.169411932755272,0.389589781392494
"1609","waste",8,15,0.3566395060597,0.471725216961094,0.283979293720236,0.322398447219042,0.426232448172648,0.264311260345243,1.48618912443912,1.65737004769184,0.318530610228308,-0.113067582440772
"1610","male",8,15,-0.215265443244239,-0.0536071227840207,-0.420398302565381,-0.283686777671657,-0.164745187582627,-0.427911232535956,0.062465836266412,0.366676563111799,-0.112412875224056,-0.749870030429322
"1611","married",8,15,0.188423983706711,0.336332677899992,0.0807854483681077,0.181879329085857,0.291483001643974,0.083807524147665,0.215969545872406,0.314586387326667,0.212659684443299,0.00720321159521986
"1612","widow",8,15,0.19100005707413,-0.0439961930916158,0.434718934467504,0.161395364338092,-0.087147461058559,0.440556854749299,-0.676782764775638,-0.921432124370577,-0.806564829362756,0.545920547295493
"1613","minority",8,15,0.263241372974387,0.673091917925524,-0.0935750423138525,0,0,0,0.783707119111866,0,0,0
"1614","primary",8,15,0.129934889306377,0.206206170278256,0.0846541400671992,0.108945114416009,0.137066409949452,0.099033855508296,0.0730311736807485,0.148460351622672,0.0354261839340496,0.113974278535704
"1615","secondary",8,15,0.296609566610412,0.474876758238983,0.15189631734349,0.293394847500171,0.45715401104959,0.161043799301488,0.370676655710269,0.50804117353546,0.199631984061429,0.238793373523087
"1616","tertiary",8,15,-0.0400508745958498,0.146487521797856,-0.204780225352916,0.0344710693425975,0.239400075364871,-0.153216191894264,2.98364103291137,3.68095953299606,1.13044470467216,-0.2294797329452
"1617","literacy",8,15,0.255741487457546,0.446694046622339,0.0763867881511832,0.222147510317819,0.418934653651516,0.0677063598438947,0.359438770159295,0.503424183406986,0.36515931279778,0.259103998054368
"1618","agriculture",8,15,-0.0218705484612807,-0.238163575501025,0.199315113660123,-0.0184108543820892,-0.234377605467897,0.200023715726811,-0.408162212217083,-0.382455219066819,-0.385040498449389,0.0315193504770848
"1619","cart",8,15,0.115393548921343,0.146472359541068,0.0920797097163703,0.129310040943091,0.160646016928291,0.111025907739034,0.136512699109045,0.218177574282015,0.0444134173973028,-0.176740766588963
"1620","plow",8,15,0.0913086520912511,0.0847074678994339,0.108681777073177,0.0919448070208706,0.112607429717773,0.105944371382111,-0.0530241391984368,-0.117930789554371,-0.0148169207405975,0.367263624866167
"1621","bike",8,15,0.38717942578851,0.477235377298753,0.345698550402829,0.348779036312011,0.409842828797226,0.326716330797456,-0.264374335383914,0.611020354441045,0.320163040905165,1.34350606082778
"1622","motorbike",8,15,0.243801782683782,0.473664338628423,0.0743796274909643,0.300633913375879,0.549287692043668,0.0723522140408264,0.34301904883017,0.499251533670072,0.80397999744343,0.508696944031137
"1623","car",8,15,-0.00202155525930999,0.164996971050378,-0.164368552369148,-0.0162643059996589,0.147462355378451,-0.17816054335475,0.459803730050712,0.517307053653372,0.0115379751404338,-0.349475565676182
"1624","radio",8,15,0.0847776109445783,0.104812963793209,0.0631022331772288,0.0449125184289009,0.0278339081498439,0.0613799493815932,0.031510845359168,0.00631603209533776,0.00234832149393662,-0.071308097926713
"1625","tv",8,15,0.314743579738508,0.479670729390597,0.185204910325744,0.335346643212142,0.530257253964943,0.190627145144491,0.303033316847428,0.4448275657027,0.212807248949568,0.0814748893602819
"1626","fridge",8,15,0.0208860155591031,0.203660310364232,-0.153162584592785,0.0384588018504897,0.239427893891985,-0.151396133751549,0.986548249969811,1.31877628705437,1.36080292833479,0.97428434039207
"1627","kitchen",8,15,0.543061778766631,0.670368541204565,0.486884439959213,0.529447304182367,0.646619655953345,0.467102146629232,1.08803117881304,1.20063875423556,0.425386357958095,0.270261086809846
"1628","horse",8,15,0.163702878046939,0.367951746190469,-0.0404686036953174,0.122462381636581,0.333666320712332,-0.0519231514153578,0.459462910260698,0.59265093931841,0.378917733489301,0.126897600344499
"1629","goat",8,15,0.216402537771852,0.362813877692449,0.0987867206169139,0.238373178135112,0.423922063241667,0.0977347337564367,0.332992769877445,0.490641653368501,0.303138461404103,-0.0895968000627074
"1630","chicken",8,15,0.360137878733319,0.45990805918202,0.3269202259699,0.368713438113483,0.454399710975129,0.32842533727346,0.142184260794849,0.381471992718243,0.325477100974403,0.382290034056172
"1631","bullock",8,15,0.0173725952209573,0.000247184315763653,0.0355492233672576,-0.00607343595854255,-0.0473882126842633,0.0380515112653004,0.0860839690509426,0.00835998524088024,0.153232711318213,-0.237070891657097
"1632","pig",8,15,0.0873706904171663,0.070428665903369,0.118085861462817,0.0428645035844971,-0.0239844944129244,0.128560899023635,0.03908596629092,-0.289272277887908,0.0971637911290526,-0.265099092083453
"1633","rooms",9,15,-0.0706700925724028,-0.172263633731967,0.00180203217636234,-0.104840525611261,-0.223230859149089,0.00032797881760601,-0.484456480494773,-0.474028409364921,-0.22188836960424,0.435169458112653
"1634","hhsize",9,15,0.0753107412844021,0.299687154991619,-0.148436100679465,0.041168670032205,0.261858442615961,-0.163007076887135,0.481187826211107,0.655412569492019,0.509987221726219,-0.532821673221888
"1635","age1660",9,15,0.0768664625041395,-0.0254297042166231,0.177522092351546,0.056929129924538,-0.0717135776717351,0.180962994953838,-0.0974820307770054,0.0693130049399965,-0.0252123306108503,0.478847133494426
"1636","age60",9,15,-0.243464422015142,-0.174444620660653,-0.329686080625914,-0.205095326123564,-0.105050368949546,-0.321763661434396,-0.202102580507323,0.0057895939227195,-0.145213757105027,0.0942687573762624
"1637","floor",9,15,0.337321748863197,0.452736038810754,0.263173251789593,0.323185159329371,0.435119552509241,0.267984885317398,0.581262135626057,0.582283269351526,0.417614796911895,0.177775881810821
"1638","walls",9,15,0.257375027334976,0.453532938502678,0.10511963568446,0.236908712875341,0.395372193778771,0.10507616234722,0.459013750775198,0.438323846237677,0.686205607500773,0.28130965845485
"1639","roof",9,15,0.0171422345578028,0.185372087663479,-0.141559033694994,0.0438840709443572,0.216766635827737,-0.12844187185369,0.0771481947049264,0.0797044889550773,0.173630050973879,0.103104133303759
"1640","toilet",9,15,0.195319465804032,0.34896254581863,0.042484039916702,0.24803961862223,0.478287440398732,0.054865825867304,0.511979429265627,0.23202938088195,0.238652748777627,0.0378853142720132
"1641","well",9,15,0.0479502142691219,0.164705874661742,-0.0896794023437255,0.0539448816041829,0.202805590040038,-0.0830675030252107,0.205853368587275,0.180748056588698,0.096996866719847,0.198319340348695
"1642","water",9,15,0.144886040348504,0.265988886896204,0.0306143876088667,0.215768577843892,0.407865438321269,0.0437621876296044,0.509481848377468,0.292293744817884,0.113671466956192,0.275721341243358
"1643","waste",9,15,0.14455440584477,0.12818554548603,0.191988032656032,0.215020032824524,0.228365091457623,0.218346178097349,-0.851100700169857,-0.876244383883735,0.973067822566079,-0.597065507548116
"1644","male",9,15,-0.713404220244463,-1.00639189707802,-0.512081703385938,-0.628079335757835,-0.860687988493755,-0.494822282374414,-1.42853277654126,-1.574012816152,-1.218112708408,-0.330735325956728
"1645","married",9,15,0.142430663645315,0.214116033597514,0.0793509847767626,0.16380882566705,0.275154614062866,0.0870244662773409,0.221460055645425,0.176534566148977,0.318207662928999,-0.0571780821253092
"1646","widow",9,15,0.110019276670171,-0.258114597885044,0.479107540373557,0.088492838722196,-0.302419094522234,0.473422156272592,-0.844681224444168,-1.134114088451,-0.18036203835457,0.969992887061238
"1647","minority",9,15,0.127278401661058,0.375846131790949,-0.103672498369,0,0,0,0.572777833401836,0,0,0
"1648","primary",9,15,-0.000801350462365512,-0.0915839373595312,0.0799172411082398,0.00809347142380479,-0.0896739617929483,0.0936312277531237,-0.163264296645548,-0.371022905646228,0.0531960999084704,0.0229372790404397
"1649","secondary",9,15,0.31672148350516,0.496156224915725,0.166254978043874,0.327152427430217,0.530966778498114,0.173732690309771,0.417932731716382,0.36580143359856,0.155438503216091,0.25671545960964
"1650","tertiary",9,15,0.057107144061858,0.232810466302031,-0.119162033606317,0.086109155832317,0.309602718824156,-0.138592334382171,2.88109428733711,3.17883824251207,1.44719929013961,-0.403056692712985
"1651","literacy",9,15,0.0828819583105228,0.101357629396101,0.0698272387968149,0.130732083156696,0.195861505471168,0.0612729264948904,0.00220999513474753,0.0205734604006028,-0.0140581949479312,-0.00960774298155863
"1652","agriculture",9,15,0.00954505377167744,-0.15319257322589,0.189978808924608,0.0540857726652844,-0.0703630924696562,0.196311051782517,-0.396620270639992,-0.544991039352084,-0.421483833282663,0.357230094475295
"1653","cart",9,15,0.161651416049204,0.238493361773026,0.10205879757922,0.144578878291355,0.21545310292011,0.11163145350022,0.570777680476699,0.454179267656859,0.0757305564240083,-0.0875908706493692
"1654","plow",9,15,-0.0501750600309738,-0.199691525386548,0.107362102175165,-0.0175792020258742,-0.140622912229722,0.0986957234769821,-0.547991939267524,-0.264882280749744,-0.353740223187524,0.462719910767348
"1655","bike",9,15,0.11347856727717,-0.0615196672793005,0.308869357534744,0.289632573613606,0.310870651256599,0.322393621363891,-0.767179206644838,-1.2668798688049,-0.26913585569593,0.475687032833925
"1656","motorbike",9,15,0.321081184307356,0.617045745399165,0.0829479490323353,0.363573593235256,0.715982513047349,0.0779516793670879,0.862096093322827,1.077472382253,0.378522533694502,0.47823969825739
"1657","car",9,15,-0.0632830351226166,0.0347141651768696,-0.18555819545535,-0.0949434917581706,0.0136861143476582,-0.216864561302057,0.426729403220617,0.244396144696378,1.16253273468858,-0.743344091796502
"1658","radio",9,15,-0.0164371743113434,-0.0944212667227016,0.0589835092222367,0.00569049996227408,-0.0605334728072289,0.063174489569139,-0.0523383382365765,-0.0783979948160551,0.154364760656199,-0.557798794180382
"1659","tv",9,15,0.321634841226532,0.497741760122112,0.195838065016244,0.327094974466044,0.496619959981301,0.202809794600298,0.401450296035763,0.499349332505262,0.338782168526318,-0.00133555929709565
"1660","fridge",9,15,-0.133443011646038,-0.0942172559689851,-0.21209718860796,-0.204163765893068,-0.19067067385636,-0.23536741644161,0.00673765967294323,0.346751378102185,1.59031264918911,0.37153733110311
"1661","kitchen",9,15,0.423991210731587,0.463248731620391,0.449308742350769,0.397985611239198,0.41885557861511,0.434191722402297,0.592310143988228,0.045590579947793,0.917482426677978,0.920393515104183
"1662","horse",9,15,-0.103721221979603,-0.164765456009669,-0.047723859697396,-0.114547008808418,-0.178575014916617,-0.0561067704410998,-0.377634298041024,-0.400394788881258,0.0925553825498492,0.138455308483627
"1663","goat",9,15,0.461086992472809,0.870415085432718,0.111167936617099,0.496052513717224,0.930926378436032,0.106160284810117,1.2883826547612,1.41517940156809,0.604965820648275,0.0939689546219457
"1664","chicken",9,15,0.362382692054431,0.439004041737264,0.319617949910682,0.408841291990354,0.556783604583429,0.328592627330226,0.416252427624738,0.498077988565626,0.412376317995621,-0.0156078365048007
"1665","bullock",9,15,-0.0301762256350449,-0.0695419437726059,0.0291562932267317,-0.0241081046740308,-0.079410836313144,0.0372354019235739,-0.0307299794236002,-0.168016074066176,0.278837184042526,-0.430986004072533
"1666","pig",9,15,0.0608706064629182,0.0230151076251424,0.112074053226833,0.0699539785575051,0.0204022533553013,0.125161582368524,0.287596519761782,0.00306842164127168,0.147141850153009,-0.590448330435453
"1667","rooms",10,15,0.0499088450555132,0.0907559317177092,0.017130025045967,0.00711427747052307,0.00568552697819761,0.00801685144153739,0.114050856677728,-0.0204557061383963,-0.088108771664,-0.199163279885297
"1668","hhsize",10,15,-0.0831428669413466,-0.0265618380459115,-0.15829307353703,-0.0667018454870708,0.0138256293329989,-0.162411818594776,0.083748944334108,0.0304843265880408,0.173140087574026,-0.205358082704613
"1669","age1660",10,15,0.17498121737327,0.183513862548328,0.179458858006861,0.179105986360479,0.204002902492131,0.179676979800446,0.183046404877636,0.21305646689295,0.124776457649769,0.24326446793446
"1670","age60",10,15,-0.333247560977267,-0.352763250826582,-0.343136559732375,-0.361282004605975,-0.413615487504758,-0.345967389313213,-0.595439075664895,-0.590944043570226,-0.666516320458434,0.444493631251926
"1671","floor",10,15,0.27324536610913,0.318540172973425,0.255800293965899,0.33152248494875,0.418114414889491,0.267109253500544,0.357267989931333,0.481646414465541,0.442199066643456,0.154552758109818
"1672","walls",10,15,0.288858338704864,0.468887565144711,0.120807819040155,0.315036130125162,0.527926439785509,0.123678899177844,0.715342173914381,0.699942186175101,0.791306363404641,0.204399300436534
"1673","roof",10,15,0.0664846679630005,0.269369427429138,-0.126715223828537,0.0554225234976705,0.246740944805122,-0.130287925463396,0.390041991752721,0.388623473551135,0.28671759027744,0.0490502767554082
"1674","toilet",10,15,0.0479471549306002,0.0735925435952699,0.0339177286607153,0.132681666559649,0.223482323301774,0.0503596023219182,0.163066726634292,0.27666431036689,0.240656583893027,0.0936718642434535
"1675","well",10,15,-0.021586638192235,0.0387458701229266,-0.0926700509903781,0.015557187221726,0.124962910764235,-0.0853659246223584,0.0945056854199823,0.189011293348815,0.220685214673274,0.116413047147967
"1676","water",10,15,-0.000130180885714902,-0.0231805681604456,0.0116882279149614,0.00174346578360303,-0.0231896848754491,0.0205719727334108,-0.213032731513703,0.0519998204392498,0.0117427931462386,0.0560957827841127
"1677","waste",10,15,0.254832377634063,0.288082083027434,0.238374987132504,0.221986085283513,0.238497435363008,0.226576335758141,0.631097509342884,0.524728628515991,-0.318591650217256,-0.553057431905984
"1678","male",10,15,-0.628122791734983,-0.791202299055097,-0.526100376254083,-0.631294330281488,-0.787554880486579,-0.531824291761635,-1.52765718929857,-1.30661889575782,-1.02971641370354,-0.152904622932229
"1679","married",10,15,0.178406039038662,0.291225813091909,0.0867665190873587,0.179593110536223,0.275680234807278,0.095872338100323,0.436060343090899,0.488445459521122,0.418745104647737,0.0195685456759642
"1680","widow",10,15,0.371561534654209,0.272967645411798,0.502765080434134,0.340568427416887,0.2042840801637,0.506591937033722,0.433095099961967,0.311941708489054,-0.0714218250705712,0.233069365860478
"1681","minority",10,15,0.190826561033975,0.495288492437511,-0.0845969604946429,0,0,0,1.26154582553717,0,0,0
"1682","primary",10,15,0.108349712654439,0.131922489720893,0.0880707619733292,0.0940994813052641,0.0890764952126962,0.0996861758650068,0.205317189263262,0.210118243878254,0.0849413388763408,0.144999713273874
"1683","secondary",10,15,0.122129704757951,0.127546353369001,0.142428322797431,0.178933807714148,0.218491146751696,0.153818949657729,0.11966175344542,0.168629287671499,0.175044586882661,0.17779804231116
"1684","tertiary",10,15,-0.0879311290412472,0.00434528435180034,-0.181764199056345,-0.142610257697878,-0.0414206721612869,-0.242340856144533,1.62458441695035,1.73594459087869,1.99459682122421,1.35453239316185
"1685","literacy",10,15,0.0511199605116722,0.0332853986812527,0.0661445473996534,0.0369466859321006,0.0166630561093889,0.0553552865196953,-0.139910250129802,-0.0419341993046251,0.000327579455183139,-0.0258233976085975
